id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
28,HS27,3,1,0,first_order,0.0399973722852785,0.002001047134399414,40,0.00012452133116625777,6.811685086652902e-5,286,41,286,0,0,40,0,81,40,0,0,0,0,0,0,0,0,0,0,
29,DENSCHNBNE,2,3,0,first_order,0.0,0.00032901763916015625,5,1.2983123847319417e-6,1.2983123465204471e-9,6,6,6,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
30,DIXCHLNG,10,5,0,max_iter,1564.261358562801,0.3143961429595947,3000,1124.0528549092844,0.15221123482287813,3003,3001,3003,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
31,VARDIMNE,10,12,0,first_order,0.0,0.0011639595031738281,11,1.5361945657390342e-7,1.531397231246956e-11,12,12,12,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
32,HIMMELBE,3,3,0,first_order,0.0,0.0002949237823486328,4,3.957287200511382e-6,5.515315204540627e-9,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
33,CERI651A,7,61,0,max_iter,0.0,1.0789499282836914,3000,1.878777425195238,6.094439742346374,3053,3001,3053,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
34,MISRA1C,2,14,0,max_iter,0.0,0.4088001251220703,3000,0.005065888166427612,0.08318465202012248,98440,3001,98440,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
35,HATFLDG,25,25,0,first_order,0.0,0.0015130043029785156,9,1.8333284834511692e-5,4.6914709073142546e-7,15,10,15,0,0,9,0,19,9,0,0,0,0,0,0,0,0,0,0,
36,BT11,5,3,0,first_order,0.8248593378967464,0.0005221366882324219,7,3.137922023910278e-5,1.3432798090282083e-5,8,8,8,0,0,7,0,15,7,0,0,0,0,0,0,0,0,0,0,
37,MARATOS,2,1,0,first_order,-1.000261669429576,0.0867471694946289,895,0.0003191232718604553,0.000523428172959099,24561,896,24561,0,0,895,0,1791,895,0,0,0,0,0,0,0,0,0,0,
38,JENSMPNE,2,10,0,infeasible,0.0,0.0022509098052978516,38,8192.0,4.740773729022333,44,39,44,0,0,38,0,78,38,0,0,0,0,0,0,0,0,0,0,
39,MANCINONE,100,100,0,first_order,0.0,0.16498613357543945,4,1.1767790715282294e-8,2.39855069139594e-9,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
40,LSC1,3,6,0,max_iter,0.0,0.15151500701904297,3000,0.03125,1.957718987819426,8753,3001,8753,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
41,CHWIRUT2,3,54,0,max_iter,0.0,0.6699810028076172,3000,0.02001953125,11.044253854549552,23815,3001,23815,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
42,BT6,5,2,0,first_order,0.2770404320143902,0.0006320476531982422,10,0.0004213678387297026,5.879919702611591e-5,15,11,15,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
43,ORTHREGB,27,6,0,first_order,3.419513061308111e-8,0.0007109642028808594,3,0.00020182444826565203,0.00041621868255903305,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
44,HS6,2,1,0,first_order,8.151457056968867e-7,0.002962827682495117,63,0.0009034651456014918,2.134402430353788e-6,423,64,423,0,0,63,0,127,63,0,0,0,0,0,0,0,0,0,0,
45,HS28,3,1,0,first_order,5.150792785134379e-8,0.0003178119659423828,5,0.0006419216640764309,3.2096083169008693e-7,6,6,6,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
46,WATSONNE,12,31,0,first_order,0.0,0.0009620189666748047,3,2.074236525262918e-7,5.214721461754834e-6,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
47,DEVGLA1NE,4,24,0,first_order,0.0,0.008830070495605469,54,0.0009028376725622039,3.1273440015411325e-7,100,55,100,0,0,54,0,109,54,0,0,0,0,0,0,0,0,0,0,
48,CUBENE,2,2,0,first_order,0.0,0.00037598609924316406,6,2.1165395876957915e-5,6.357351312047399e-8,12,7,12,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
49,HS40,4,3,0,first_order,-0.2505993441040591,0.0004799365997314453,6,0.0005909486365456851,0.0005010999865568966,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
50,ELATVIDUNE,2,3,0,max_iter,0.0,0.15425992012023926,3000,0.013671875,4.827666129777122,14912,3001,14912,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
51,HATFLDF,3,3,0,first_order,0.0,0.0012979507446289062,19,0.0008125682692963904,4.3969896105305883e-5,58,20,58,0,0,19,0,39,19,0,0,0,0,0,0,0,0,0,0,
52,MOREBVNE,10,10,0,first_order,0.0,0.0002779960632324219,2,0.0001561144088581528,5.593627447550431e-7,3,3,3,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,
53,KOWOSBNE,4,11,0,max_iter,0.0,0.26322293281555176,3000,0.003173828125,0.011112607522113543,21052,3001,21052,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
54,COOLHANS,9,9,0,max_iter,0.0,0.32419896125793457,3000,1732.6925956497682,0.040852232595050664,3003,3001,3003,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
55,HS8,2,2,0,first_order,-1.0,0.00028586387634277344,4,6.484798631349764e-8,1.1713435110749515e-8,6,5,6,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
56,BT8,5,2,0,first_order,0.9990847303823517,0.0003859996795654297,6,0.00031656329034830677,0.0009152696176482941,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
57,BT1,2,1,0,first_order,-1.0024713407417858,0.002034902572631836,44,5.827435700211936e-6,2.4837596169798427e-5,237,45,237,0,0,44,0,89,44,0,0,0,0,0,0,0,0,0,0,
58,LSC2,3,6,0,max_iter,0.0,0.16434907913208008,3000,0.14285796604053758,2.118242311702943,3002,3001,3002,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
59,MISRA1A,2,14,0,max_iter,0.0,0.4398510456085205,3000,0.005422661080956459,0.13191564366019293,97843,3001,97843,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
60,DEVGLA2NE,5,16,0,first_order,0.0,0.0016760826110839844,11,0.0005289591212081471,9.204412947383389e-7,13,12,13,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
61,CERI651C,7,56,0,max_iter,0.0,0.9413459300994873,3000,0.09531832494283261,2.6994011847483597,3018,3001,3018,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
62,EGGCRATENE,2,4,0,infeasible,0.0,0.0010280609130859375,23,0.0,3.0196018847849517,25,24,25,0,0,23,0,48,23,0,0,0,0,0,0,0,0,0,0,
63,RECIPE,3,3,0,first_order,0.0,0.0008001327514648438,15,0.0007878985248403116,3.9394304351557045e-6,16,16,16,0,0,15,0,31,15,0,0,0,0,0,0,0,0,0,0,
64,HATFLDFLNE,3,3,0,max_iter,0.0,0.1308150291442871,3000,0.0025896301091279383,0.006375815325032619,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
65,DENSCHNENE,3,3,0,first_order,0.0,0.0007040500640869141,13,4.8933295670901425e-6,3.2638224345404865e-9,14,14,14,0,0,13,0,27,13,0,0,0,0,0,0,0,0,0,0,
66,PRICE4NE,2,2,0,first_order,0.0,0.0005698204040527344,11,5.29485791040752e-6,0.0005383990777221284,12,12,12,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
67,CHNRSBNE,50,98,0,first_order,0.0,0.027624130249023438,45,8.298424922757081e-10,1.1263212584822213e-12,60,46,60,0,0,45,0,91,45,0,0,0,0,0,0,0,0,0,0,
68,BROWNBSNE,2,3,0,first_order,0.0,0.0008060932159423828,14,0.0003098924695462135,3.098975867033005e-7,83,15,83,0,0,14,0,29,14,0,0,0,0,0,0,0,0,0,0,
69,BYRDSPHR,3,2,0,first_order,-4.683906545629965,0.0005958080291748047,11,6.8321970454476855e-6,0.0009457935939893858,19,12,19,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
70,RAT43,4,15,0,max_iter,0.0,0.3036940097808838,3000,0.00595077543403019,66.63072365640642,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
71,LUKSAN21,100,100,0,first_order,0.0,0.01615285873413086,13,4.920033256808948e-7,2.28599261742346e-9,14,14,14,0,0,13,0,27,13,0,0,0,0,0,0,0,0,0,0,
72,HS50,5,3,0,first_order,1.0275882588056743e-10,0.0005209445953369141,8,0.0002508262337928102,8.319045363691657e-8,9,9,9,0,0,8,0,17,8,0,0,0,0,0,0,0,0,0,0,
73,METHANB8,31,31,0,first_order,0.0,0.0016720294952392578,4,0.00023182226060411426,9.66043561212715e-5,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
74,POWELLSQ,2,2,0,first_order,0.0,0.0008699893951416016,18,2.2403171677932532e-6,1.479161702281804e-11,51,19,51,0,0,18,0,37,18,0,0,0,0,0,0,0,0,0,0,
75,ECKERLE4,3,35,0,max_iter,0.0,0.44345903396606445,3000,0.030897361371091975,0.018086962201413426,8924,3001,8924,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
76,BT10,2,2,0,first_order,-1.0019772364734323,0.00039196014404296875,6,0.0001530785386213429,0.0009925967117037082,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
77,BOXBOD,2,6,0,max_iter,0.0,0.15435385704040527,3000,0.01953125,23.405613643023912,3030,3001,3030,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
78,DANIWOOD,2,6,0,infeasible,0.0,0.0012259483337402344,21,0.0,0.03683649379342935,22,22,22,0,0,21,0,44,21,0,0,0,0,0,0,0,0,0,0,
79,OSCIPANE,10,10,0,max_iter,0.0,0.22386407852172852,3000,0.007881017251538306,0.999993877959225,13082,3001,13082,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
80,HS26,3,1,0,first_order,2.995703222085587e-6,0.0004119873046875,7,0.00028802764106247296,0.0009697600811588991,16,8,16,0,0,7,0,15,7,0,0,0,0,0,0,0,0,0,0,
81,CERI651D,7,67,0,max_iter,0.0,1.090428113937378,3000,0.003436167080009937,1.9065639028692396,3797,3001,3797,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
82,BT7,5,3,0,first_order,360.299539852288,0.0011458396911621094,21,3.158291019644821e-5,0.00016813605168763956,37,22,37,0,0,21,0,43,21,0,0,0,0,0,0,0,0,0,0,
83,HS9,2,1,0,first_order,-0.5000009709751492,0.00022792816162109375,3,8.276568220594305e-5,3.2724924409421874e-5,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
84,HS100LNP,7,2,0,first_order,680.630057356174,0.0005371570587158203,8,2.865918080630081e-8,1.441464153595362e-8,11,9,11,0,0,8,0,17,8,0,0,0,0,0,0,0,0,0,0,
85,GENHS28,10,8,0,first_order,0.9271731263395794,0.00031685829162597656,3,0.00018204654594777825,4.093523023884771e-7,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
86,MGH10,3,16,0,infeasible,0.0,0.0037419795989990234,49,0.03754806389240458,34780.0,85,50,85,0,0,49,0,100,49,0,0,0,0,0,0,0,0,0,0,
87,BT5,3,2,0,first_order,961.7151720989565,0.0008630752563476562,17,0.0005430311897267615,3.8682593128669396e-8,19,18,19,0,0,17,0,35,17,0,0,0,0,0,0,0,0,0,0,
88,GROWTH,3,12,0,max_iter,0.0,0.23052191734313965,3000,0.028424751544662286,0.5550665121644194,3090,3001,3090,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
89,POWELLBS,2,2,0,first_order,0.0,0.002721071243286133,59,0.0009577255321325105,0.0009242014057249269,60,60,60,0,0,59,0,119,59,0,0,0,0,0,0,0,0,0,0,
90,HS61,3,2,0,first_order,-143.64614269634413,0.00074005126953125,15,8.36927416258959e-8,2.56659353325972e-7,34,16,34,0,0,15,0,31,15,0,0,0,0,0,0,0,0,0,0,
91,PRICE3NE,2,2,0,first_order,0.0,0.00034999847412109375,6,3.4926263898963355e-6,1.1497452815145692e-5,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
92,HS77,5,2,0,first_order,0.241496432133555,0.0007369518280029297,12,0.0003943640139303928,8.9998443606909e-5,25,13,25,0,0,12,0,25,12,0,0,0,0,0,0,0,0,0,0,
93,INTEQNE,12,12,0,first_order,0.0,0.0003681182861328125,2,2.5481830391166655e-5,1.646957893900597e-7,3,3,3,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,
94,ENGVAL2NE,3,5,0,first_order,0.0,0.0006659030914306641,10,3.306987355892967e-5,9.518254273643834e-8,14,11,14,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
95,HYDCAR20,99,99,0,first_order,0.0,1.1368088722229004,412,0.0009341455280183139,0.0003915273343874093,701,413,701,0,0,412,0,825,412,0,0,0,0,0,0,0,0,0,0,
96,HS39,4,2,0,first_order,-1.0019773240405128,0.0005469322204589844,10,0.00011078441951817286,0.000992781286446319,13,11,13,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
97,OSBORNE2,11,65,0,max_iter,0.0,1.940445899963379,3000,0.001109859673306346,0.06675335824771897,23760,3001,23760,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
98,ARGAUSS,3,15,0,first_order,0.0,0.0002579689025878906,2,4.1315918704348836e-7,5.613801344844793e-5,3,3,3,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,
99,CHNRSNBMNE,50,98,0,first_order,0.0,0.03724789619445801,63,7.652846463616136e-6,1.1554250556322643e-8,96,64,96,0,0,63,0,127,63,0,0,0,0,0,0,0,0,0,0,
100,MWRIGHT,5,3,0,first_order,24.978805931889706,0.021764039993286133,468,0.0009837153749578942,4.198478188444099e-6,469,469,469,0,0,468,0,937,468,0,0,0,0,0,0,0,0,0,0,
101,BEALENE,2,3,0,first_order,0.0,0.0004172325134277344,6,7.746514434075843e-6,1.532596272113551e-8,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
102,BT4,3,2,0,first_order,-45.51051570836586,0.008685111999511719,165,0.0006275888059406043,2.0194261822759074e-6,1867,166,1867,0,0,165,0,331,165,0,0,0,0,0,0,0,0,0,0,
103,TRIGON2NE,10,31,0,max_iter,0.0,0.2780158519744873,3000,0.005859375,1.0,8946,3001,8946,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
104,BT2,3,1,0,first_order,0.032568099547942,0.0005679130554199219,11,2.5033749489200563e-6,9.401454846624802e-6,12,12,12,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
105,YFITNE,3,17,0,first_order,0.0,0.0015070438385009766,15,5.5596021899259954e-8,4.4686558453577163e-7,25,16,25,0,0,15,0,31,15,0,0,0,0,0,0,0,0,0,0,
106,DENSCHNCNE,2,2,0,first_order,0.0,0.0003628730773925781,6,1.9260109883282166e-5,6.358119851057609e-6,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
107,HATFLDENE,3,21,0,first_order,0.0,0.0006349086761474609,5,0.0002605277777675552,0.0007929404557912578,6,6,6,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
108,WAYSEA2NE,2,2,0,first_order,0.0,0.0005178451538085938,10,8.193140860864795e-7,8.08472806124172e-6,17,11,17,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
109,HS46,5,2,0,first_order,1.6682740577770414e-5,0.0006937980651855469,11,0.000358597180162695,0.0005232869310119181,23,12,23,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
110,POWELLSE,4,4,0,first_order,0.0,0.0005490779876708984,9,0.0008799995238354104,0.0001524245244355035,10,10,10,0,0,9,0,19,9,0,0,0,0,0,0,0,0,0,0,
111,HS49,5,2,0,first_order,3.931250657461733e-5,0.0040130615234375,89,0.000990510715477126,4.952553571690999e-7,90,90,90,0,0,89,0,179,89,0,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1,4,25,0,max_eval,0.0,0.5827240943908691,1851,59765.64586803974,0.06924082850064292,100047,1852,100047,0,0,1851,0,3703,1851,0,0,0,0,0,0,0,0,0,0,
113,MEYER3NE,3,16,0,max_eval,0.0,0.525195837020874,2917,0.0808532443625154,5.374846615501156,100007,2918,100007,0,0,2917,0,5835,2917,0,0,0,0,0,0,0,0,0,0,
114,MISRA1D,2,14,0,max_iter,0.0,0.38451600074768066,3000,0.0014495383948087692,0.0954170028429786,91096,3001,91096,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
115,LANCZOS2,6,24,0,first_order,0.0,0.003780841827392578,24,0.0009537304646386443,6.683794672945886e-5,25,25,25,0,0,24,0,49,24,0,0,0,0,0,0,0,0,0,0,
116,HS78,5,3,0,first_order,-2.9207589133172447,0.026513099670410156,491,0.0009949949387739743,0.0007444763966442114,492,492,492,0,0,491,0,983,491,0,0,0,0,0,0,0,0,0,0,
117,BOOTH,2,2,0,first_order,0.0,0.0002219676971435547,3,1.0216891194014376e-6,1.0052341181676638e-9,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
118,OSBORNE1,5,33,0,max_iter,0.0,0.714379072189331,3000,0.04486083984375,0.0044759884898266655,40100,3001,40100,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
119,BA-L1,57,12,0,first_order,0.0,0.012598991394042969,4,5.468108365928847e-16,7.744347385596484e-10,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
120,ERRINROSNE,50,98,0,max_iter,0.0,2.079195976257324,3000,0.00341796875,1.0959108203924992,3016,3001,3016,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
121,ZANGWIL3,3,3,0,first_order,0.0,0.00026702880859375,3,3.786435264806903e-5,3.481976165983281e-8,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
122,MGH10S,3,16,0,infeasible,0.0,0.010744810104370117,17,3.128094588554741e-179,34780.0,22,18,22,0,0,17,0,36,17,0,0,0,0,0,0,0,0,0,0,
123,DENSCHNFNE,2,2,0,first_order,0.0,0.0002989768981933594,4,1.227154561616619e-6,1.8876045597693292e-6,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
124,HIMMELBC,2,2,0,first_order,0.0,0.00031304359436035156,5,2.682443662621818e-7,1.6505383726439504e-8,7,6,7,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
125,LANCZOS3,6,24,0,first_order,0.0,0.003576993942260742,24,0.0009426548065864918,8.39720997650728e-5,25,25,25,0,0,24,0,49,24,0,0,0,0,0,0,0,0,0,0,
126,HYPCIR,2,2,0,first_order,0.0,0.00023698806762695312,3,0.0006988157953660011,9.691661654764872e-5,5,4,5,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
127,HEART6,6,6,0,max_iter,0.0,0.30198001861572266,3000,10.138593882322311,0.245516027675116,54667,3001,54667,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
128,BIGGS6NE,6,13,0,first_order,0.0,0.00898289680480957,70,0.0004157468333687575,5.929329539133832e-6,161,71,161,0,0,70,0,141,70,0,0,0,0,0,0,0,0,0,0,
129,LANCZOS1,6,24,0,first_order,0.0,0.003798961639404297,24,0.0009563611636215375,6.818321265678051e-5,25,25,25,0,0,24,0,49,24,0,0,0,0,0,0,0,0,0,0,
130,S316-322,2,1,0,first_order,334.26468781382346,0.0005090236663818359,10,3.7057741245405396e-5,0.0002728711501140957,13,11,13,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
131,HIMMELBD,2,2,0,max_iter,0.0,0.19277691841125488,3000,0.0037267208099365234,2.433599908363021,50620,3001,50620,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
132,FLT,2,2,0,first_order,0.0,0.0004990100860595703,9,0.00038788804573392264,4.828782137272621e-5,10,10,10,0,0,9,0,19,9,0,0,0,0,0,0,0,0,0,0,
133,FREURONE,2,2,0,max_iter,0.0,0.15870189666748047,3000,0.0166015625,4.948952095102559,17882,3001,17882,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
134,DANWOOD,2,6,0,infeasible,0.0,0.0020411014556884766,34,0.0,0.03683649379342935,51,35,51,0,0,34,0,70,34,0,0,0,0,0,0,0,0,0,0,
135,HYDCAR6,29,29,0,first_order,0.0,0.02163982391357422,60,0.0005609737179436162,1.9715490703564598e-5,66,61,66,0,0,60,0,121,60,0,0,0,0,0,0,0,0,0,0,
136,VIBRBEAMNE,8,30,0,max_iter,0.0,1.8968539237976074,3000,0.0347820941824466,0.17320270978146013,87456,3001,87456,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
137,HEART8,8,8,0,first_order,0.0,0.013826847076416016,171,3.4705650223804745e-5,3.5845020784908144e-8,824,172,824,0,0,171,0,343,171,0,0,0,0,0,0,0,0,0,0,
138,VANDANIUMS,22,10,0,max_iter,0.0,0.4158790111541748,3000,0.22145117242046553,1.5158089430187829,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
139,HELIXNE,3,3,0,first_order,0.0,0.0010218620300292969,19,0.0005586393609382533,3.513548314576214e-7,21,20,21,0,0,19,0,39,19,0,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.0005688667297363281,11,0.0005410239733759543,1.1544878281144477e-6,34,12,34,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
