id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
39,MANCINONE,100,100,0,first_order,-1.3234889800848443e-23,5.1067399978637695,4,5.1637070624202294e-5,9.321766780511934e-6,19,24,22,0,0,0,733,756,0,733,0,0,0,0,0,0,0,0,0,
40,LSC1,3,6,0,infeasible,-8.0,0.006788969039916992,16,0.0,2.7770221891119196,43,55,33,0,0,0,1636,1691,0,1636,0,0,0,0,0,0,0,0,0,
41,CHWIRUT2,3,54,0,infeasible,-512.0,0.05197620391845703,16,0.0,22.650563556054532,194,198,348,0,0,0,2999,3197,0,2999,0,0,0,0,0,0,0,0,0,
42,BT6,5,2,0,first_order,5.1506948138136375,0.0038118362426757812,4,3.2665402824897373e-9,0.000792455733336987,73,63,85,0,0,0,665,726,0,662,0,0,0,0,0,0,0,0,0,
43,ORTHREGB,27,6,0,first_order,5.421010862427522e-20,0.007554054260253906,4,6.353597884195393e-8,0.00035674139502362855,56,39,74,0,0,0,769,807,0,769,0,0,0,0,0,0,0,0,0,
44,HS6,2,1,0,first_order,1.634182507000112e-14,0.026167869567871094,3,1.3640675217402918e-6,2.4999287451255015e-6,105,79,132,0,0,0,707,784,0,705,0,0,0,0,0,0,0,0,0,
45,HS28,3,1,0,first_order,0.0,0.0010671615600585938,5,4.2033046860066234e-11,8.583587780264246e-5,11,17,6,0,0,0,35,50,0,33,0,0,0,0,0,0,0,0,0,
46,WATSONNE,12,31,0,first_order,2.710505431213761e-20,0.05469107627868652,6,1.0020986303494273e-5,0.00016033608630471006,93,82,105,0,0,0,2198,2279,0,2198,0,0,0,0,0,0,0,0,0,
47,DEVGLA1NE,4,24,0,first_order,1.0339757656912846e-25,0.007718086242675781,4,3.362628824223665e-8,1.2208105240044002e-6,32,31,34,0,0,0,200,230,0,200,0,0,0,0,0,0,0,0,0,
48,CUBENE,2,2,0,first_order,1.6940658945086007e-21,0.0013759136199951172,4,4.650316510570104e-7,0.0001316994636666313,37,38,37,0,0,0,213,250,0,213,0,0,0,0,0,0,0,0,0,
49,HS40,4,3,0,first_order,-0.25000811371442827,0.0012660026550292969,5,1.685994106609778e-9,1.061972871652383e-5,17,22,13,0,0,0,100,120,0,96,0,0,0,0,0,0,0,0,0,
50,ELATVIDUNE,2,3,0,infeasible,0.0,0.00991201400756836,16,0.0,7.399399883925116,215,233,386,0,0,0,2745,2978,0,2745,0,0,0,0,0,0,0,0,0,
51,HATFLDF,3,3,0,first_order,-2.0679515313825692e-25,0.0018849372863769531,5,1.8289528469294164e-7,4.421299630316839e-6,38,39,38,0,0,0,258,296,0,258,0,0,0,0,0,0,0,0,0,
52,MOREBVNE,10,10,0,first_order,7.52316384526264e-37,0.001230001449584961,5,3.152825486551025e-13,9.529949114573542e-12,11,18,6,0,0,0,81,98,0,81,0,0,0,0,0,0,0,0,0,
53,KOWOSBNE,4,11,0,infeasible,-0.00048828125,0.03030991554260254,32,3394.234518986763,0.01754425680196575,419,457,751,0,0,0,5748,6205,0,5748,0,0,0,0,0,0,0,0,0,
54,COOLHANS,9,9,0,first_order,0.0,0.17561912536621094,8,1.7423749281431567e-5,1.0188943694064558e-5,412,363,495,0,0,0,31535,31897,0,31535,0,0,0,0,0,0,0,0,0,
55,HS8,2,2,0,first_order,-1.0,0.0010080337524414062,4,2.837910788886513e-11,4.920750924698333e-13,16,18,15,0,0,0,66,83,0,66,0,0,0,0,0,0,0,0,0,
56,BT8,5,2,0,first_order,1.000079804228789,0.001062154769897461,4,1.1342572812381417e-7,8.922348422731793e-5,17,22,13,0,0,0,83,103,0,80,0,0,0,0,0,0,0,0,0,
57,BT1,2,1,0,first_order,-1.0197562899266774,0.0009729862213134766,3,1.5938053056761593e-5,0.0001985557271893209,23,22,25,0,0,0,119,139,0,117,0,0,0,0,0,0,0,0,0,
58,LSC2,3,6,0,infeasible,0.0,0.01075601577758789,16,0.0,3.6515536811514506,106,107,106,0,0,0,3102,3209,0,3102,0,0,0,0,0,0,0,0,0,
59,MISRA1A,2,14,0,infeasible,0.0,0.028502941131591797,17,0.050568513581807195,0.3529183885042274,253,258,424,0,0,0,5023,5281,0,5023,0,0,0,0,0,0,0,0,0,
60,DEVGLA2NE,5,16,0,first_order,0.0,0.010642051696777344,5,6.255284048167587e-7,0.0002698157427114511,37,38,37,0,0,0,305,342,0,305,0,0,0,0,0,0,0,0,0,
61,CERI651C,7,56,0,max_time,-219161.43746376038,30.00025701522827,8,0.0,12.215591195532566,39925,31,79816,0,0,0,638588,638618,0,638588,0,0,0,0,0,0,0,0,0,
62,EGGCRATENE,2,4,0,infeasible,0.0,0.015388965606689453,16,0.0,3.0802917620099333,651,664,1264,0,0,0,4331,4995,0,4331,0,0,0,0,0,0,0,0,0,
63,RECIPE,3,3,0,first_order,5.169878828456423e-26,0.0010340213775634766,4,4.362022374539749e-7,7.714695445349278e-7,19,24,15,0,0,0,84,107,0,84,0,0,0,0,0,0,0,0,0,
64,HATFLDFLNE,3,3,0,infeasible,-6.103515625e-5,0.2902090549468994,34,2.188494336119447e10,0.007756725880577197,5616,3154,8088,0,0,0,118137,121291,0,118137,0,0,0,0,0,0,0,0,0,
65,DENSCHNENE,3,3,0,first_order,0.0,0.0011098384857177734,4,8.470329472543003e-22,2.713389995847281e-5,21,27,17,0,0,0,101,127,0,101,0,0,0,0,0,0,0,0,0,
66,PRICE4NE,2,2,0,first_order,-5.169878828456423e-26,0.0010759830474853516,4,3.0530275562802056e-8,6.748945364237653e-7,21,21,22,0,0,0,99,119,0,99,0,0,0,0,0,0,0,0,0,
67,CHNRSBNE,50,98,0,first_order,0.0,0.03584408760070801,4,6.601241203555368e-11,1.1628228011475636e-5,59,61,59,0,0,0,2953,3013,0,2953,0,0,0,0,0,0,0,0,0,
68,BROWNBSNE,2,3,0,first_order,0.0,0.0013260841369628906,4,2.2204460492545482e-8,4.440892098502646e-16,28,32,25,0,0,0,225,256,0,225,0,0,0,0,0,0,0,0,0,
69,BYRDSPHR,3,2,0,first_order,-4.683294859603676,0.0014979839324951172,4,1.840173181774764e-7,3.189458227214346e-5,39,37,42,0,0,0,262,297,0,260,0,0,0,0,0,0,0,0,0,
70,RAT43,4,15,0,infeasible,0.0,0.5187859535217285,16,0.0,502.50205755741223,2153,2834,3277,0,0,0,24634,27468,0,24634,0,0,0,0,0,0,0,0,0,
71,LUKSAN21,100,100,0,first_order,-5.048709793414476e-29,0.03996992111206055,5,1.13545939467431e-10,2.1842920711206013e-8,41,47,36,0,0,0,2426,2472,0,2426,0,0,0,0,0,0,0,0,0,
72,HS50,5,3,0,first_order,1.1878035188414571e-7,0.0014190673828125,6,0.0006432861695254378,0.00015013870751568375,15,22,9,0,0,0,84,104,0,80,0,0,0,0,0,0,0,0,0,
73,METHANB8,31,31,0,first_order,0.0,2.412322998046875,6,0.0002041710776254821,0.00020177463723608597,60,67,54,0,0,0,85909,85975,0,85909,0,0,0,0,0,0,0,0,0,
74,POWELLSQ,2,2,0,first_order,0.0,0.0008878707885742188,3,1.068080637422787e-5,0.00017896313094508632,25,18,33,0,0,0,119,136,0,119,0,0,0,0,0,0,0,0,0,
75,ECKERLE4,3,35,0,infeasible,-0.0009765625,0.0599827766418457,27,38.572804243244356,0.038256878449861434,245,272,416,0,0,0,4241,4513,0,4241,0,0,0,0,0,0,0,0,0,
76,BT10,2,2,0,first_order,-0.9998502144846987,0.001383066177368164,5,2.3709401697362487e-10,0.00010588345772186198,29,32,27,0,0,0,164,194,0,161,0,0,0,0,0,0,0,0,0,
77,BOXBOD,2,6,0,infeasible,8192.0,0.002758026123046875,16,0.0,98.85089782091005,19,36,3,0,0,0,9,45,0,9,0,0,0,0,0,0,0,0,0,
78,DANIWOOD,2,6,0,infeasible,-0.00390625,0.02160787582397461,25,0.002527524823760041,0.06570622807840266,154,177,242,0,0,0,3553,3730,0,3553,0,0,0,0,0,0,0,0,0,
79,OSCIPANE,10,10,0,max_eval,5.820766091346741e-11,10.324657917022705,6,0.0,0.9965552584318452,200001,113076,286930,0,0,0,3412264,3525339,0,3412264,0,0,0,0,0,0,0,0,0,
80,HS26,3,1,0,first_order,7.146658610593819e-10,0.00203704833984375,5,9.217356659382976e-5,7.536717248957103e-5,47,47,48,0,0,0,348,393,0,346,0,0,0,0,0,0,0,0,0,
81,CERI651D,7,67,0,infeasible,8.0,0.43964099884033203,16,0.0,3.743998979673561,243,220,284,0,0,0,7928,8148,0,7928,0,0,0,0,0,0,0,0,0,
82,BT7,5,3,0,first_order,305.2732887187438,0.0032358169555664062,7,1.634316537557688e-7,0.0006528455941169188,70,68,100,0,0,0,668,734,0,665,0,0,0,0,0,0,0,0,0,
83,HS9,2,1,0,first_order,-0.4999999314616072,0.0009191036224365234,4,8.136524816495883e-5,4.463671210430675e-8,9,14,5,0,0,0,33,45,0,31,0,0,0,0,0,0,0,0,0,
84,HS100LNP,7,2,0,first_order,680.6300612823733,0.0022830963134765625,5,8.784164016469708e-6,3.2660566333594677e-6,42,38,47,0,0,0,370,406,0,367,0,0,0,0,0,0,0,0,0,
85,GENHS28,10,8,0,first_order,0.9271737337791948,0.0012040138244628906,5,5.682082314382133e-6,4.1844499960023056e-5,10,16,5,0,0,0,61,75,0,52,0,0,0,0,0,0,0,0,0,
86,MGH10,3,16,0,stalled,0.0,0.05791497230529785,16,0.0,35556.26808954943,232,166,299,0,0,0,4957,5123,0,4957,0,0,0,0,0,0,0,0,0,
87,BT5,3,2,0,first_order,961.7151715287735,0.0013499259948730469,4,2.1117141237285065e-10,9.85662663811114e-7,28,28,30,0,0,0,192,218,0,189,0,0,0,0,0,0,0,0,0,
88,GROWTH,3,12,0,infeasible,0.0,0.030131101608276367,16,0.0,1.0020182553749695,171,126,218,0,0,0,3287,3413,0,3287,0,0,0,0,0,0,0,0,0,
89,POWELLBS,2,2,0,first_order,1.1434944787933055e-19,0.0022039413452148438,4,0.0006096771608206127,8.403453178656749e-5,41,41,42,0,0,0,625,665,0,625,0,0,0,0,0,0,0,0,0,
90,HS61,3,2,0,first_order,-143.64613869859758,0.0014448165893554688,4,2.6702365526615342e-11,1.832758894328645e-6,38,38,40,0,0,0,260,296,0,258,0,0,0,0,0,0,0,0,0,
91,PRICE3NE,2,2,0,first_order,0.0,0.0012359619140625,5,2.1859053217571516e-5,0.0007468709802418644,21,24,19,0,0,0,97,120,0,97,0,0,0,0,0,0,0,0,0,
92,HS77,5,2,0,first_order,5.533379294852049,0.0033500194549560547,5,0.0003815181518018132,0.00012833186218231459,76,62,91,0,0,0,690,750,0,687,0,0,0,0,0,0,0,0,0,
93,INTEQNE,12,12,0,first_order,0.0,0.0010600090026855469,4,1.3798536631263992e-7,7.288541154116471e-6,9,14,5,0,0,0,27,40,0,27,0,0,0,0,0,0,0,0,0,
94,ENGVAL2NE,3,5,0,first_order,-1.3552527156068805e-20,0.0016329288482666016,5,2.2920617321465453e-6,0.00046440716378658555,33,33,34,0,0,0,208,240,0,208,0,0,0,0,0,0,0,0,0,
95,HYDCAR20,99,99,0,max_time,-25.607609740396455,31.03268599510193,3,30326.50521404147,0.24524307367545012,77,58,96,0,0,0,290487,290544,0,290487,0,0,0,0,0,0,0,0,0,
96,HS39,4,2,0,first_order,-0.9997533582602237,0.001631021499633789,5,2.3078786012766445e-5,0.000174316586217816,37,36,39,0,0,0,244,278,0,241,0,0,0,0,0,0,0,0,0,
97,OSBORNE2,11,65,0,infeasible,0.0,0.4877450466156006,21,0.0007797894983746642,0.20034404481677942,246,270,409,0,0,0,7212,7482,0,7212,0,0,0,0,0,0,0,0,0,
98,ARGAUSS,3,15,0,first_order,0.0,0.0006239414215087891,3,5.910323750676974e-5,0.00010852909524182585,5,9,2,0,0,0,6,14,0,6,0,0,0,0,0,0,0,0,0,
99,CHNRSNBMNE,50,98,0,first_order,-2.710505431213761e-20,0.03247809410095215,5,0.0001306799464311858,0.00018307201942389757,82,80,86,0,0,0,3277,3356,0,3277,0,0,0,0,0,0,0,0,0,
100,MWRIGHT,5,3,0,first_order,24.978837756247607,0.001676797866821289,5,5.282702330736651e-6,6.511093955224349e-6,28,27,30,0,0,0,197,222,0,193,0,0,0,0,0,0,0,0,0,
101,BEALENE,2,3,0,first_order,1.9721522630525295e-31,0.0010869503021240234,4,2.7870503230476003e-8,5.1473698033222495e-9,18,19,18,0,0,0,88,106,0,88,0,0,0,0,0,0,0,0,0,
102,BT4,3,2,0,first_order,-45.51169681756156,0.0013020038604736328,5,2.4495111143118534e-7,7.102753000462699e-5,23,28,19,0,0,0,126,152,0,123,0,0,0,0,0,0,0,0,0,
103,TRIGON2NE,10,31,0,infeasible,0.0,0.029967069625854492,16,0.0,2.9963656744484277,252,263,458,0,0,0,3747,4010,0,3747,0,0,0,0,0,0,0,0,0,
104,BT2,3,1,0,first_order,0.03256813375948236,0.0034029483795166016,6,1.118536205983705e-6,6.2119384089953655e-6,98,76,121,0,0,0,781,855,0,779,0,0,0,0,0,0,0,0,0,
105,YFITNE,3,17,0,first_order,6.617444900424222e-24,0.024744033813476562,8,1.0141534986276737e-5,1.0607149938914077e-6,251,167,344,0,0,0,2779,2945,0,2779,0,0,0,0,0,0,0,0,0,
106,DENSCHNCNE,2,2,0,first_order,0.0,0.0010139942169189453,4,3.488733701922322e-8,0.0004389381637350095,16,21,12,0,0,0,71,91,0,71,0,0,0,0,0,0,0,0,0,
107,HATFLDENE,3,21,0,first_order,-4.336808689942018e-19,0.0053598880767822266,6,2.6010312686861846e-5,0.0007932454126769699,54,49,61,0,0,0,382,430,0,382,0,0,0,0,0,0,0,0,0,
108,WAYSEA2NE,2,2,0,first_order,0.0,0.0017349720001220703,6,9.804112788816794e-9,2.7760090283745633e-7,40,44,37,0,0,0,231,274,0,231,0,0,0,0,0,0,0,0,0,
109,HS46,5,2,0,first_order,8.658709067690904e-9,0.001589059829711914,5,0.00018262043255237015,0.00013531338639111571,25,29,22,0,0,0,184,211,0,181,0,0,0,0,0,0,0,0,0,
110,POWELLSE,4,4,0,first_order,6.200371674818772e-31,0.001096963882446289,4,3.927571046961419e-6,1.6907670750380615e-14,19,24,15,0,0,0,121,144,0,121,0,0,0,0,0,0,0,0,0,
111,HS49,5,2,0,first_order,1.513148386006545e-8,0.0016019344329833984,6,5.457218121621e-6,1.6464618611147616e-6,23,30,17,0,0,0,177,205,0,174,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1,4,25,0,infeasible,-0.03125,0.06110501289367676,21,0.0020779993918919404,0.18536051981083798,406,356,593,0,0,0,7119,7475,0,7119,0,0,0,0,0,0,0,0,0,
113,MEYER3NE,3,16,0,infeasible,128.0,0.09775900840759277,16,0.0,9.377945146495154,861,617,1169,0,0,0,14188,14805,0,14188,0,0,0,0,0,0,0,0,0,
114,MISRA1D,2,14,0,infeasible,0.0,0.012850046157836914,19,0.0346221925724658,0.23752746216521128,49,70,34,0,0,0,2811,2881,0,2811,0,0,0,0,0,0,0,0,0,
115,LANCZOS2,6,24,0,first_order,-2.710505431213761e-20,0.11981797218322754,5,7.646371174031017e-7,0.0005296280814861939,580,437,725,0,0,0,7182,7618,0,7182,0,0,0,0,0,0,0,0,0,
116,HS78,5,3,0,first_order,-2.9192434917874763,0.001010894775390625,3,1.0961939354811292e-6,0.0007126454586381894,17,16,19,0,0,0,115,129,0,111,0,0,0,0,0,0,0,0,0,
117,BOOTH,2,2,0,first_order,2.2420775429197073e-44,0.0004589557647705078,2,1.831026719408895e-13,1.6011864169946884e-15,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
118,OSBORNE1,5,33,0,infeasible,3.0517578125e-5,0.18073415756225586,31,81769.97268112279,0.007392492609048154,731,716,1272,0,0,0,11329,12045,0,11329,0,0,0,0,0,0,0,0,0,
119,BA-L1,57,12,0,first_order,0.0,0.03955793380737305,5,0.00010772367281083786,1.3495877170890096e-6,34,25,44,0,0,0,429,453,0,429,0,0,0,0,0,0,0,0,0,
120,ERRINROSNE,50,98,0,infeasible,-32.0,0.26395392417907715,16,0.0,6.316973477871108,277,288,482,0,0,0,28103,28391,0,28103,0,0,0,0,0,0,0,0,0,
121,ZANGWIL3,3,3,0,first_order,2.8698592549372254e-42,0.0004589557647705078,2,3.1776437161565094e-12,1.7404671430534633e-14,4,7,2,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,
122,MGH10S,3,16,0,infeasible,0.0,0.09726405143737793,16,0.0,9.37794514649649,842,470,1215,0,0,0,9469,9939,0,9469,0,0,0,0,0,0,0,0,0,
123,DENSCHNFNE,2,2,0,first_order,0.0,0.0011391639709472656,5,2.2320024293087557e-5,1.3899846115241302e-5,16,22,11,0,0,0,68,89,0,68,0,0,0,0,0,0,0,0,0,
124,HIMMELBC,2,2,0,first_order,1.504632769052528e-36,0.0009770393371582031,4,5.137305076628085e-10,1.3229382827320666e-11,16,17,16,0,0,0,64,80,0,64,0,0,0,0,0,0,0,0,0,
125,LANCZOS3,6,24,0,infeasible,3.814697265625e-6,1.0694890022277832,31,1827.9468143444135,0.0020848389094515573,3847,2562,5189,0,0,0,68509,71071,0,68509,0,0,0,0,0,0,0,0,0,
126,HYPCIR,2,2,0,first_order,0.0,0.0012559890747070312,5,8.594628506174237e-9,2.693825205293814e-8,20,22,19,0,0,0,82,103,0,82,0,0,0,0,0,0,0,0,0,
127,HEART6,6,6,0,first_order,5.421010862427522e-20,0.10055804252624512,5,2.534612253573624e-6,0.0002865886921554672,1529,1151,1909,0,0,0,18118,19268,0,18118,0,0,0,0,0,0,0,0,0,
128,BIGGS6NE,6,13,0,infeasible,0.0,0.0577089786529541,26,0.07025554701040632,0.07520405447536263,328,355,548,0,0,0,5671,6026,0,5671,0,0,0,0,0,0,0,0,0,
129,LANCZOS1,6,24,0,first_order,0.0,0.4127631187438965,8,0.0003505505747838807,0.00013063442838909673,1785,1325,2246,0,0,0,23715,25039,0,23715,0,0,0,0,0,0,0,0,0,
130,S316-322,2,1,0,first_order,334.3094804323175,0.0013680458068847656,6,1.2399570306623295e-8,2.7863693736973616e-5,20,27,14,0,0,0,68,93,0,67,0,0,0,0,0,0,0,0,0,
131,HIMMELBD,2,2,0,infeasible,0.0,0.006346940994262695,16,0.0,2.433631599327233,37,55,21,0,0,0,2093,2148,0,2093,0,0,0,0,0,0,0,0,0,
132,FLT,2,2,0,first_order,5.75307229261999e-29,0.0007770061492919922,3,1.0942261037008572e-5,1.833232992641414e-12,13,17,10,0,0,0,49,64,0,48,0,0,0,0,0,0,0,0,0,
133,FREURONE,2,2,0,infeasible,-32.0,0.0051119327545166016,16,0.0,6.998875172428782,26,44,10,0,0,0,1694,1738,0,1694,0,0,0,0,0,0,0,0,0,
134,DANWOOD,2,6,0,infeasible,0.00390625,0.03221321105957031,26,0.360305810224064,0.0657062280784019,214,245,354,0,0,0,3712,3957,0,3712,0,0,0,0,0,0,0,0,0,
135,HYDCAR6,29,29,0,max_time,-0.004980795272014726,30.036870002746582,7,18633.17442667087,0.00126185203353693,1412,1120,1718,0,0,0,1021630,1022749,0,1021630,0,0,0,0,0,0,0,0,0,
136,VIBRBEAMNE,8,30,0,infeasible,0.0,0.32226109504699707,18,584113.1090563491,0.39553264261158333,216,232,332,0,0,0,6697,6929,0,6697,0,0,0,0,0,0,0,0,0,
137,HEART8,8,8,0,first_order,2.0194839173657902e-28,0.006312131881713867,3,0.0009991418905682865,4.9044441893165595e-8,111,99,124,0,0,0,1019,1117,0,1019,0,0,0,0,0,0,0,0,0,
138,VANDANIUMS,22,10,0,infeasible,4.0,0.07391095161437988,16,0.0,2.660766009848816,73,89,58,0,0,0,2823,2912,0,2823,0,0,0,0,0,0,0,0,0,
