id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,residuals,internal_msg
99,CHNRSNBMNE,50,98,0,first_order,0.0,0.049,39,3.2031472474436384e-9,0.001,75,47,77,0,0,51,0,0,43,0,0,0,0,0,0,0,0,0,0,,"[-7.495158386956625e-12, 1.1219361860313986e-7, -1.3795271077496132e-11, 5.5276846678582866e-8, -7.467991300664706e-12, 8.866027372289337e-9, -2.653699333853386e-12, -2.62533494008551e-8, -3.5401380153922644e-12, -1.6550396365807305e-8, -6.417727897404991e-12, -9.019171554436025e-9, -1.2044783534435312e-11, -4.8280134800798675e-9, -2.1227618602321278e-11, -2.6987113149680107e-9, -1.863690602651544e-11, -1.9304453828391368e-9, -3.70106190515749e-12, -1.9988826068592025e-9, -3.2322707720049547e-12, -1.1372589886664663e-9, -5.444562022165823e-12, -5.85826223400235e-10, -1.0127889783281321e-11, -2.981215320216019e-10, -1.8436614737556795e-11, -1.5287966501232918e-10, -2.4584013536736242e-11, -8.417897962627361e-11, -4.994685530628179e-12, -7.437687051738433e-11, -3.0122811489743393e-12, -4.9176592153787586e-11, -4.72693769882475e-12, -2.6080019672565583e-11, -8.742172845639097e-12, -1.3525844720524263e-11, -1.6237922955078933e-11, -7.265461982925385e-12, -2.588812809315507e-11, -5.294383432607388e-12, -8.095912604112408e-12, -1.5729984068471527e-11, -3.053520585165629e-12, -2.4313311102525414e-11, -4.178860766966588e-12, -1.4156990489042323e-11, -7.578761233256341e-12, 9.054718972993252e-12, 7.65354778701265e-12, 2.188542339783429e-11, 1.3658436568087828e-11, 7.82177536324196e-11, 4.395355525799128e-11, 6.842576268222751e-11, 8.945174014049604e-11, 1.9822077339043723e-11, 2.8878993895391466e-11, 9.393942899437909e-12, 1.0227423120754713e-11, 9.377909515472151e-12, 7.116624660157014e-12, 1.9688315768971915e-11, 1.0531884469868202e-11, 7.183356773718553e-11, 2.991256327921214e-11, 1.391198026338694e-10, 8.979930504385623e-11, 7.504209152092974e-11, 4.2100400127591175e-11, 6.568055447259731e-11, 1.3071134254622202e-11, 1.0371245637112603e-10, 7.501905291102985e-12, 2.6396963501910994e-10, 9.159797802334902e-12, 1.0618289342832746e-9, 2.2373309912753804e-11, 4.133928649041821e-9, 7.835551039180545e-11, 4.438217120633793e-9, 6.366398570744915e-11, 4.308672740901078e-9, 1.7373787590349713e-11, 6.101176610390513e-9, 7.43490142478816e-12, 1.2014830307668953e-8, 6.365096395731644e-12, 3.1611630247606246e-8, 1.1477047564368275e-11, 1.297963532210356e-7, 3.59498126508457e-11, 1.0356878818383835e-7, 4.396714656770558e-11, -1.7091013772642833e-8, 5.9157738109793756e-12, 1.0772045165169984e-31]",Solve_Succeeded
100,MWRIGHT,5,3,0,first_order,41.44762543167614,0.008,12,5.123343861512808e-5,0.0001,22,24,23,0,0,30,0,0,18,0,0,0,0,0,0,0,0,0,0,,"[-1.6819898682967726e-6, 8.571898844879312e-5, -4.135773263139033e-6]",Solve_Succeeded
101,BEALENE,2,3,0,first_order,0.0,0.007,11,8.609992288577395e-7,0.0001,32,21,35,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[-1.326495834938653e-6, 4.3495265126342e-7, 2.6852167193508448e-6]",Solve_Succeeded
102,BT4,3,2,0,first_order,-45.50914523606971,0.007,10,2.2759663504956507e-6,0.001,14,18,14,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[-9.042837897378316e-5, -1.223374327310252e-5]",Solve_Succeeded
103,TRIGON2NE,10,31,0,max_iter,0.0,10.254000000000001,21855,7.317146873132382e7,0.1,26135,21908,26135,0,0,21929,0,0,21887,0,0,0,0,0,0,0,0,0,0,,"[1.0, 2.108798571385835e-5, 0.0, 0.7643917449654174, 0.0, 0.0, 0.668143350821111, 2.3314226111959574e-5, 0.0, 0.5580214022423582, 0.0, 0.0, 0.5580214022423582, -3.7233097108305305e-5, 0.0, 0.7643917449653953, 0.0, 0.0, -2.8078400061689107e-5, -7.317376230381302e-5, 0.0, -2.8981812153915066e-7, -7.50837828887108e-8, -4.2718278299768906e-8, -0.022197277072988197, -2.9341689166113913e-8, -0.021576946331377193, -0.021576946331377394, -2.40004524343006e-8, 0.034532357769486766, -0.022197277072220016]",Solve_Failed
104,BT2,3,1,0,first_order,0.03256820788623913,0.007,11,1.8982488985130885e-6,0.0001,16,21,16,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,[3.0594801605921736e-7],Solve_Succeeded
105,YFITNE,3,17,0,first_order,0.0,0.007,10,1.2968724940609633e-6,0.001,16,18,16,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[5.091018092913065e-7, -1.90559374043389e-8, 2.5920316699629353e-8, 1.9861544948347086e-7, 7.465853866942332e-8, -6.971049371087536e-8, -9.798210306312824e-8, -1.2641319349343827e-7, -2.7126164750923764e-7, -3.960208868958583e-7, -2.2445597066083592e-7, -1.8094488256510587e-7, -7.109119880985431e-7, 2.792413043416767e-7, 4.1733124471392305e-8, 1.695596218597181e-7, 6.745477170075185e-7]",Solve_Succeeded
106,DENSCHNCNE,2,2,0,first_order,0.0,0.005,6,4.5579866514949105e-6,0.0001,12,16,12,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-1.7093972508708743e-5, 9.993244664378869e-6]",Solve_Succeeded
107,HATFLDENE,3,21,0,max_iter,0.0,0.33699999999999997,525,1341.344719950841,0.0001,2826,575,2827,0,0,598,0,0,556,0,0,0,0,0,0,0,0,0,0,,"[-0.0003040997486040314, 0.00048655795927565493, -4.85039536160792e-5, -0.00015341686653628473, -5.9776425304945035e-5, 1.2721172640713756e-5, -0.0001443250698566638, 0.0002714052353098241, 7.240895568387404e-5, 8.084199369699447e-5, 2.8027927703220885e-5, -4.6008568480640034e-5, -9.298476938717009e-5, -5.6780584967297856e-5, -7.3838011926507e-5, -7.354041438675792e-5, -7.857264576166369e-5, -5.2629732085419855e-6, 3.609228199775696e-5, 4.0920520435129225e-5, 0.00011008023247213501]",Solve_Failed
108,WAYSEA2NE,2,2,0,first_order,0.0,0.004,5,3.5244925496506846e-6,0.0001,15,15,15,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[-4.931789599942689e-5, 9.756868153575673e-6]",Solve_Succeeded
109,HS46,5,2,0,first_order,4.8922534599526986e-8,0.007,11,1.203137075328431e-5,1.0e-5,17,23,17,0,0,29,0,0,17,0,0,0,0,0,0,0,0,0,0,,"[-2.0279090668293562e-7, -1.6560522156322105e-7]",Solve_Succeeded
110,POWELLSE,4,4,0,first_order,0.0,0.004,6,9.627838062031263e-5,0.001,10,14,10,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[-2.1842952109734282e-23, 9.709080135149568e-24, -1.4978142712699532e-5, -2.3756150844322903e-7]",Solve_Succeeded
111,HS49,5,2,0,first_order,1.7844093673062194e-7,0.004,13,3.472808710585624e-5,1.0e-5,19,25,19,0,0,31,0,0,19,0,0,0,0,0,0,0,0,0,0,,"[1.0691058840368783e-52, 9.655529977168659e-81]",Solve_Succeeded
112,ROSZMAN1,4,25,0,max_iter,0.0,20.03,41146,1.1167927179675985e7,0.01,41269,41188,41269,0,0,41209,0,0,41167,0,0,0,0,0,0,0,0,0,0,,"[0.04183203467250917, 0.04149701000359163, 0.04111081152386007, -0.0358306210214873, -0.03774859468775279, -0.03878734903003003, 0.005560396910939896, 0.002918463489603986, -0.0025539794599538923, -0.03970630506476293, -0.04233518983969709, -0.02532852001579533, -0.029422937705485836, -0.036622999443555584, -0.016628126791287227, -0.026702500883626922, -0.0272690007941217, 0.008129315429060497, 0.001131956553066314, -0.00047139955141428696, 0.017057079411408216, 0.015112491483229303, 0.0394164982007133, 0.06981727262983589, 0.07582419398842773]",Solve_Failed
113,MEYER3NE,3,16,0,max_iter,0.0,0.06300000000000001,92,5.820575655548876,10.0,240,134,250,0,0,155,0,0,113,0,0,0,0,0,0,0,0,0,0,,"[34780.0, 28610.0, 23650.0, 19630.0, 16370.0, 13720.0, 11540.0, 9744.0, 8261.0, 7030.0, 6005.0, 5147.0, 4427.0, 3820.0, 3307.0, 2872.0]",Solve_Failed
114,MISRA1D,2,14,0,max_iter,0.0,3.8979999999999997,6332,4.242927284894904e6,0.01,50287,6385,50287,0,0,6406,0,0,6364,0,0,0,0,0,0,0,0,0,0,,"[0.046005220420507066, 0.04949687796064576, 0.04891815686971791, 0.0807297191573926, 0.03837637385887497, 0.04223492930112456, 0.04360706440682773, -0.07171185309781945, -0.04551705621602003, -0.09541782410836308, -0.05010129869946972, -0.09056669293518727, 0.07246811611393435, 0.07417170476446412]",Solve_Failed
115,LANCZOS2,6,24,0,first_order,0.0,0.06,68,8.990864951083366e-7,1.0e-5,195,82,222,0,0,89,0,0,75,0,0,0,0,0,0,0,0,0,0,,"[1.3754316556117283e-5, -1.7888474672148774e-5, -1.5154035267627619e-5, 3.1634017777834848e-6, 8.007982705103062e-6, 1.4194114360616395e-5, 1.2001701976855309e-5, 6.731915885374654e-6, -1.0195001743547903e-7, -7.1704433378751985e-6, -1.0924048085819967e-5, -1.3217954988541299e-5, -1.2090125852533662e-5, -8.394959229252055e-6, -4.0110458220934834e-6, 1.0812452719442231e-6, 7.322499507128085e-6, 1.1201641957392189e-5, 1.3736284277687599e-5, 1.3962393741990536e-5, 1.0226031758885125e-5, 3.3066974274198807e-6, -7.382839215010229e-6, -2.1998495927411867e-5]",Solve_Succeeded
116,HS78,5,3,0,first_order,-2.919691709674749,0.003,3,8.602879504548966e-6,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[1.3457643574051287e-5, -9.114575626831365e-6, -1.1761386328120615e-6]",Solve_Succeeded
117,BOOTH,2,2,0,first_order,0.0,0.002,2,0.0,0.01,5,8,5,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
118,OSBORNE1,5,33,0,max_iter,0.0,0.6490000000000002,991,45828.45893347925,0.001,4580,1043,4580,0,0,1064,0,0,1022,0,0,0,0,0,0,0,0,0,0,,"[-0.0025698640999684942, 0.0044760079272468545, 0.0009922694826662282, -0.0010634120550441664, -0.002872405084479227, -0.00015642707604928045, -0.0004953503524381144, -0.000578539825784876, 0.0005966758571727177, 0.0005685472088735884, 0.0012878056439974727, 0.0010210248926350368, -0.0007250542108484495, 0.0017373885421697037, -0.0007687289402936474, -0.0003210342885465983, 7.479629142133091e-5, -0.0005360691043792469, -0.0010737118469970352, 0.0005643623052342035, 0.0004941018687699281, -0.0011618410960156683, -0.0002790292467911233, 0.00026525107983467754, 0.000589558207068772, 0.0008066809608284918, -0.0009773606656887375, -0.0006638576005430284, -0.0011616185435826684, 0.0006130644011443772, -0.00026338073035967445, 0.0012785121331835992, 0.00030163796556304087]",Solve_Failed
119,BA-L1,57,12,0,first_order,0.0,0.005,5,9.999990110637776e-7,0.1,10,9,10,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[-1.0029337280809125e-8, -1.0053607241850004e-8, -1.0051659603618757e-8, -1.0072122113777282e-8, -1.0039019723157017e-8, -1.0064763997924553e-8, -1.0376637743503281e-8, -1.0153628927228597e-8, -1.0070147200488822e-8, -9.944682029250362e-9, -1.0063983237051932e-8, -9.960955237725555e-9]",Solve_Succeeded
120,ERRINROSNE,50,98,0,max_iter,0.0,13.621000000000004,17618,7.384260195784691e7,1.0,22097,17672,22097,0,0,17693,0,0,17651,0,0,0,0,0,0,0,0,0,0,,"[0.897214731024173, 0.07606345262360686, 0.7408778693949649, 1.095909518075332, 0.9020530394368087, 0.9299766621819967, 0.8929854003128964, 0.9305128414541276, 0.916809370609042, 0.8910800345785735, 0.9378242619854006, 0.9454556758461322, 0.8939095542756955, 0.8905281318373723, 0.9137762536042434, 0.8549442024523235, 0.9109762925204195, 0.8665683182165712, 0.9466043211917368, 0.9089750551869448, 0.9172614528110236, 0.9199476169154361, 0.9307007963751375, 0.8933073581759565, 0.9052262517212096, 0.889635907138666, 0.8965409395268338, 0.8835687265983022, 0.9401670616937654, 0.8827946047622534, 0.9207599734016678, 0.8997778560132178, 0.9616107427798424, 0.6669128609374433, 0.891716286295298, 0.6186643865484934, 0.8907574816276843, 0.8556371283156791, 0.8983913855983272, 0.9242948428315053, 0.9574478957317796, 0.8026791412072427, 0.8948046823631879, 0.8782850761561442, 0.9151219225124184, 0.90274996292696, 0.8640938713950149, 0.9201449259977103, 0.9397608230589906, 0.1523854660636462, 0.23528843573730615, 0.16394503621356182, 0.15918150943099976, 0.17487446228393594, 0.1917732938301632, 0.1730422083651331, 0.11389715325926167, 0.2747145346639069, 0.21555565874747515, 0.15274620772331074, 0.19673958110647055, 0.13968035457208666, 0.18389154796973142, 0.24858026128319088, 0.10393413636311963, 0.34356602484873383, 0.18765408813080062, 0.1977894393990901, 0.14987872580855888, 0.20007161826045325, 0.20776149154352158, 0.20197170959234428, 0.17821844658460378, 0.19781318300358544, 0.15418161137961134, 0.2045306124002769, 0.17714481524906645, 0.1714624653636724, 0.13805052184322844, 0.1648477790324817, 0.1951392358650719, 0.19962990775313322, 0.17861953245113069, 0.2271870822724527, 0.19515582045378338, 0.22156910758025453, 0.14132218772594207, 0.132061781668152, 0.18696877145009505, 0.20384923775913227, 0.20311248426381748, 0.1665714571181778, 0.19384091845356818, 0.24967599751183564, 0.2888040839959353, -0.076190285186498, 0.12121108405855631, -6.341628144487168e-5]",Solve_Failed
121,ZANGWIL3,3,3,0,first_order,0.0,0.003,3,1.9721522630525295e-31,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0, 0.0]",Solve_Succeeded
122,MGH10S,3,16,0,max_iter,0.0,0.48900000000000005,942,2.2342188795217756e16,10.0,990,984,1088,0,0,1005,0,0,963,0,0,0,0,0,0,0,0,0,0,,"[22342.188875845888, 16172.954565750466, 11213.720211458976, 7194.48581297382, 3935.2513702973133, 1286.0168834319027, -893.217647620099, -2688.452222856245, -4170.686842274264, -5400.921505871666, -6425.156213646185, -7282.390965595372, -8001.625761716824, -8607.860602008275, -9120.095486467277, -9554.330415091476]",Solve_Failed
123,DENSCHNFNE,2,2,0,first_order,0.0,0.003,3,2.1847627543570822e-5,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[3.7374647107058515e-6, -2.655576642674529e-6]",Solve_Succeeded
124,HIMMELBC,2,2,0,first_order,0.0,0.003,5,1.6482136042941513e-7,0.001,9,13,9,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,,"[3.557340507883073e-6, -6.277906593418916e-7]",Solve_Succeeded
125,LANCZOS3,6,24,0,first_order,0.0,0.11100000000000002,136,4.7530523818728465e-6,1.0e-5,464,150,511,0,0,165,0,0,144,0,0,0,0,0,0,0,0,0,0,,"[3.402050879140774e-8, -1.5074362844174936e-5, 2.0957519171963425e-5, 6.624316248308266e-6, -1.320417071588471e-5, 2.2282938911165176e-5, -2.9059519211859376e-5, 2.1422466478891412e-5, 1.1697911185792773e-5, -4.25932728415719e-5, 9.649445272146698e-6, -4.24774460308348e-5, -1.2631662982507857e-5, 8.09785289444984e-6, 4.990715842777741e-5, 4.211448651831269e-5, -2.5398090195706884e-5, 4.637266327444156e-5, 3.975158390109307e-6, -2.8049703371411847e-5, -2.3006305586296833e-5, -3.2839455033650166e-5, 2.715596179552e-5, -9.469481954827683e-6]",Solve_Succeeded
126,HYPCIR,2,2,0,first_order,0.0,0.004,5,2.980237626980039e-9,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[3.2806429458296423e-7, 1.6407091196195148e-7]",Solve_Succeeded
127,HEART6,6,6,0,first_order,0.0,0.023000000000000003,39,7.881377456958635e-7,0.0001,66,49,69,0,0,54,0,0,44,0,0,0,0,0,0,0,0,0,0,,"[-4.272564017113524e-5, 1.0117274354435043e-5, 8.849519086146662e-6, 5.222085778837401e-7, -2.296691157681775e-7, 2.2957285495914997e-7]",Solve_Succeeded
128,BIGGS6NE,6,13,0,first_order,0.0,0.04700000000000001,79,3.264842554178554e-6,0.001,92,89,96,0,0,94,0,0,84,0,0,0,0,0,0,0,0,0,0,,"[1.2619939362580948e-5, -3.340203439797067e-5, 7.182723628961114e-6, 9.37797007668573e-6, 5.027586122572682e-6, 5.726813302794204e-6, 7.55471136109926e-6, 6.059475515733225e-6, 8.165944109737031e-7, -5.6136591903375305e-6, -9.820848768103338e-6, -9.025817854301822e-6, -1.679292489110279e-6]",Solve_Succeeded
129,LANCZOS1,6,24,0,first_order,0.0,0.03899999999999999,48,7.982228036754538e-8,1.0e-5,137,62,154,0,0,69,0,0,55,0,0,0,0,0,0,0,0,0,0,,"[2.646142216874145e-5, -3.291647054052848e-5, -2.6709233595795245e-5, -2.6360233188716536e-6, 1.7453917531667848e-5, 2.6281509857972236e-5, 2.4121526195166705e-5, 1.4475145629069745e-5, 1.618666734340544e-6, -1.0689565848632863e-5, -1.9768940761073336e-5, -2.414700534138313e-5, -2.3461707868528558e-5, -1.8238115308413548e-5, -9.644698881672706e-6, 7.528081767004774e-7, 1.120200580370983e-5, 1.9934606293450255e-5, 2.529114785556132e-5, 2.5816810970988207e-5, 2.0306952956629655e-5, 7.843111108268181e-6, -1.2207120735178345e-5, -4.019825590298649e-5]",Solve_Succeeded
130,S316-322,2,1,0,first_order,334.3129862535945,0.030000000000000002,71,1.2320886222626756e-5,1.0000000000000002e-6,79,87,79,0,0,95,0,0,79,0,0,0,0,0,0,0,0,0,0,,[-8.689449445941094e-6],Solve_Succeeded
131,HIMMELBD,2,2,0,max_iter,0.0,16.571,44443,2.5354079276337415e8,1.0,46258,44490,46259,0,0,44511,0,0,44469,0,0,0,0,0,0,0,0,0,0,,"[-2.4336012022826745, 0.01216609127519675]",Solve_Failed
132,FLT,2,2,0,first_order,0.0,0.005,9,3.018093509252535e-8,0.0001,14,19,14,0,0,24,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[1.3291708502118944e-9, -9.693040954105369e-14]",Solve_Succeeded
133,FREURONE,2,2,0,max_iter,0.0,0.017,31,0.011641532182693481,1.0,62,73,62,0,0,94,0,0,52,0,0,0,0,0,0,0,0,0,0,,"[-4.94895209510256, 4.94895209510256]",Solve_Failed
134,DANWOOD,2,6,0,max_iter,0.0,2.5549999999999997,6482,1.5063094499168983e6,0.01,7766,6535,7766,0,0,6556,0,0,6514,0,0,0,0,0,0,0,0,0,0,,"[-0.036115993786734996, 0.009845957323408148, 0.0125898990098908, 0.007358198562811494, 0.03669230915782228, -0.036837838380488874]",Solve_Failed
135,HYDCAR6,29,29,0,first_order,0.0,0.005,7,3.196182005524089e-7,0.001,11,15,11,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-8.594526537160584e-6, 2.5965605691432434e-5, -8.63909533222411e-6, -8.831433999833818e-6, -9.064739758674183e-6, -9.855942904768542e-6, -7.825974695481453e-6, 2.954489245947264e-5, -8.67972553845931e-6, -9.278415545866568e-6, -9.805400522122152e-6, -1.059458414321636e-5, 7.5216892853564386e-6, -6.710475136484761e-6, 7.395930594569743e-6, 7.156190696975127e-6, 6.4132416646617794e-6, 4.547200361498867e-6, 1.2934341068813238e-6, -2.713111421040338e-7, 2.7779011742915004e-7, -8.778374179386135e-7, 1.1594447076545624e-5, -6.547198539860889e-7, -3.402936081672293e-7, -2.871086184370658e-7, -2.6633701420667975e-7, -2.3398987000473425e-7, -1.97091292473039e-7]",Solve_Succeeded
136,VIBRBEAMNE,8,30,0,max_iter,0.0,2.3829999999999996,4113,8.325036885440796e6,0.1,6313,4168,6313,0,0,4189,0,0,4147,0,0,0,0,0,0,0,0,0,0,,"[0.002853248745763197, -0.013061059589169753, 0.09589440912518113, 0.028137842026747028, 0.04819343939734268, -0.10316825253255602, 0.022155033205599025, 0.033226484392340494, -0.12442680415702707, 0.028534712762669882, 0.17320302208842733, 0.014877333450014869, -0.0940944227789725, -0.0623840728138455, -0.03510421803305539, -0.0703496761650253, 0.06533538736251573, -0.029763234246796475, -0.02843497716197831, -0.011817273664395566, 0.07501929789839203, 0.07735680235862548, -0.11546692833992347, -0.0854132520584014, 0.10638980113635409, 0.014934712239672236, -0.06351668248881502, 0.016276488075067166, -0.10653117984801584, 0.027242260707913954]",Solve_Failed
137,HEART8,8,8,0,first_order,0.0,0.010000000000000002,15,6.460599893692785e-8,0.001,24,23,25,0,0,27,0,0,19,0,0,0,0,0,0,0,0,0,0,,"[6.661265208126222e-7, -1.3765554698395806e-6, -4.4302388942516944e-7, 1.044694864270214e-6, 3.866184497171897e-7, 9.114414676892265e-8, -1.21659454683575e-7, -6.173613936876224e-8]",Solve_Succeeded
138,VANDANIUMS,22,10,0,max_iter,0.0,1.2309999999999992,2627,5.65085167437408e10,1.0,4420,2686,4420,0,0,2707,0,0,2665,0,0,0,0,0,0,0,0,0,0,,"[-0.14788237372887475, 0.9905843998208088, 0.3327735096607136, -0.39373336718102736, 1.3292015868849834, 0.5084361576740115, 0.819611466368769, -0.14986432506026665, -1.062099586120399, 1.4011512329951303]",Solve_Failed
139,HELIXNE,3,3,0,first_order,0.0,0.004,8,5.4568873153638425e-5,0.01,13,14,13,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-4.2313740641846884e-5, -8.146129336085307e-6, 4.231374064184732e-6]",Solve_Succeeded
140,RSNBRNE,2,2,0,first_order,0.0,0.002,3,2.210316904982754e-27,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
141,CLUSTER,2,2,0,first_order,0.0,0.094,235,7.741203511546504e-17,1.0000000000000002e-6,247,259,247,0,0,271,0,0,247,0,0,0,0,0,0,0,0,0,0,,"[6.987913636624072e-12, 1.4756604853152996e-10]",Solve_Succeeded
142,RAT42,3,9,0,max_iter,0.0,5.480999999999999,13606,1.6966996258233848e8,1.0,15575,13661,15575,0,0,13682,0,0,13640,0,0,0,0,0,0,0,0,0,0,,"[0.3818763580337411, -0.6312220238674244, 1.8621359276565006, -1.2024112594964917, -0.689708557567134, 0.14660354186806016, 1.1833583189329269, 0.08370247757574534, -0.8332921255495133]",Solve_Failed
143,METHANL8,31,31,0,first_order,0.0,0.004,5,6.026097781399389e-8,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[-8.037149942810417e-8, 3.837803107339824e-7, -9.402237811106628e-8, -9.871601624371856e-8, -9.091701676658276e-8, -7.065890296426846e-8, -5.9239675320459066e-8, -1.4262911538355512e-7, -1.6596315486600367e-8, 1.0116838133940461e-6, -1.5196177766399943e-8, -1.4318272576601814e-8, -1.136068502040165e-8, -1.667823734133641e-8, -3.853269534903374e-8, -1.554837107608965e-7, -7.053138025958205e-8, -2.5866014878238276e-10, -2.559246168789143e-8, -3.9240936645576146e-8, -1.3353177822896693e-7, -7.876218649375126e-7, -1.0502266687190305e-6, 4.987629875587816e-8, 1.6561767871523623e-8, 1.661925793921454e-8, 1.6515042263830334e-8, 1.5495497907573698e-8, 1.4098263124400923e-8, 1.2663548760118567e-8, 1.363306263347597e-8]",Solve_Succeeded
144,HS51,5,3,0,first_order,1.5141291170732266e-10,0.003,3,6.386492897025864e-16,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[2.2278620841021e-6, 2.1858847361510533e-6, -6.725563600257136e-6]",Solve_Succeeded
145,QINGNE,100,100,0,first_order,0.0,0.006,6,1.3019550976695817e-15,0.0001,14,16,14,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[3.3366713515336746e-18, -1.6171974851386835e-14, -2.057223816753946e-13, -1.1920552164725734e-14, 3.247193502585108e-13, 3.3307876246067673e-13, -7.004273253671795e-15, -4.590718233885623e-13, -8.229169705690695e-13, -1.0202247507635868e-12, -1.0612547353492513e-12, -9.929410267096872e-13, -8.650848998736568e-13, -7.160749315553161e-13, -5.703444444157824e-13, -4.4081964912113386e-13, -3.3254352234130674e-13, -2.458491377599521e-13, -1.7864198618641747e-13, -1.278511530585641e-13, -9.026079308884633e-14, -6.293056353801063e-14, -4.3367680323605495e-14, -2.955963382053617e-14, -1.9938040883007643e-14, -1.3313291170446301e-14, -8.802898324557565e-15, -5.764533544515976e-15, -3.738393465234011e-15, -2.4003490709835484e-15, -1.5250692690042117e-15, -9.578858431273651e-16, -5.939022331650362e-16, -3.627621884523882e-16, -2.176891615102497e-16, -1.2789773987066308e-16, -7.324632708086837e-17, -4.0675792676572384e-17, -2.1764511579699247e-17, -1.1136789190499541e-17, -5.404705478192877e-18, -2.4640188435627597e-18, -1.0447092613197727e-18, -4.0768754542533543e-19, -1.4388972191482427e-19, -4.391998180411556e-20, -9.919549905735908e-21, -8.850832554317396e-22, 2.7957735352012e-24, 1.675040740419881e-21, 9.658160832169151e-21, 2.2287554424628778e-20, 2.1361112138569387e-20, -4.0763460586613204e-20, -2.5633334566283264e-19, -7.790585532371427e-19, -1.8446260008830526e-18, -3.792378263094316e-18, -7.095594999149274e-18, -1.2398021248961194e-17, -2.0565959959334412e-17, -3.27564581362183e-17, -5.0506033545932166e-17, -7.584756526188632e-17, -1.1146953585866592e-16, -1.6089390833095435e-16, -2.2869381356097757e-16, -3.208238931679333e-16, -4.448888089522707e-16, -6.105684534352118e-16, -8.300380782005901e-16, -1.1184765136632024e-15, -1.4946370692752592e-15, -1.9814201277987276e-15, -2.6065643241902914e-15, -3.4033309482227325e-15, -4.411245945346726e-15, -5.676855470079789e-15, -7.254552590162805e-15, -9.207241360390667e-15, -1.1607190631823111e-14, -1.4536698125615366e-14, -1.8088761283112376e-14, -2.236752449924495e-14, -2.7488834776143167e-14, -3.358041112972582e-14, -4.078204787760775e-14, -4.924535714108391e-14, -5.913338937436896e-14, -7.061990152813086e-14, -8.388840837258993e-14, -9.913033935382565e-14, -1.165434122905179e-13, -1.3632918036653174e-13, -1.5868960334154691e-13, -1.8382390336475762e-13, -2.119235234347705e-13, -2.4316800743134914e-13, -2.777177901709671e-13, -3.1570836982013073e-13]",Solve_Succeeded
146,HS56,7,4,0,first_order,-3.45585769966091,0.012,21,2.362928079168619e-5,0.001,26,29,26,0,0,33,0,0,25,0,0,0,0,0,0,0,0,0,0,,"[-1.1140697153688706e-7, 3.297650297811455e-7, 3.297650297811455e-7, 9.90187023081901e-5]",Solve_Succeeded
147,BT12,5,3,0,first_order,6.188110362777465,0.002,3,2.7120390144741435e-7,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[1.7067195348358967e-5, -2.138309982500225e-7, 3.824428495228377e-7]",Solve_Succeeded
148,HATFLDDNE,3,10,0,max_iter,0.0,0.6710000000000002,1175,510.3632052391605,0.0001,8362,1226,8367,0,0,1252,0,0,1206,0,0,0,0,0,0,0,0,0,0,,"[-7.264809038923225e-5, 8.637619578131366e-5, 0.00010685559596132531, -4.20976965358037e-5, -0.0001868862770731303, 3.020306737191235e-5, 5.702622187093724e-5, 3.264358992461735e-5, -4.323772916079341e-6, -6.871514908168666e-6]",Solve_Failed
149,HIMMELBA,2,2,0,first_order,0.0,0.003,3,0.0,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
