id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
51,HATFLDF,3,3,0,first_order,-2.0679515313825692e-25,0.0018239021301269531,5,1.8289528469294164e-7,4.421299630316839e-6,38,39,38,0,0,0,258,296,0,258,0,0,0,0,0,0,0,0,0,
52,MOREBVNE,10,10,0,first_order,7.52316384526264e-37,0.0012519359588623047,5,3.152825486551025e-13,9.529949114573542e-12,11,18,6,0,0,0,81,98,0,81,0,0,0,0,0,0,0,0,0,
53,KOWOSBNE,4,11,0,infeasible,-0.00048828125,0.031373023986816406,32,3394.234518986763,0.01754425680196575,419,457,751,0,0,0,5748,6205,0,5748,0,0,0,0,0,0,0,0,0,
54,COOLHANS,9,9,0,first_order,0.0,0.20499801635742188,8,1.7423749281431567e-5,1.0188943694064558e-5,412,363,495,0,0,0,31535,31897,0,31535,0,0,0,0,0,0,0,0,0,
55,HS8,2,2,0,first_order,-1.0,0.0009601116180419922,4,2.837910788886513e-11,4.920750924698333e-13,16,18,15,0,0,0,66,83,0,66,0,0,0,0,0,0,0,0,0,
56,BT8,5,2,0,first_order,1.000079804228789,0.001071929931640625,4,1.1342572812381417e-7,8.922348422731793e-5,17,22,13,0,0,0,83,103,0,80,0,0,0,0,0,0,0,0,0,
57,BT1,2,1,0,first_order,-1.0000571814869232,0.0011827945709228516,4,2.3054744416608593e-13,5.746883111612533e-7,26,27,27,0,0,0,136,161,0,134,0,0,0,0,0,0,0,0,0,
58,LSC2,3,6,0,infeasible,0.0,0.010512828826904297,16,0.0,3.6515536811514506,106,107,106,0,0,0,3102,3209,0,3102,0,0,0,0,0,0,0,0,0,
59,MISRA1A,2,14,0,infeasible,0.0,0.027642011642456055,17,0.050568513581807195,0.3529183885042274,253,258,424,0,0,0,5023,5281,0,5023,0,0,0,0,0,0,0,0,0,
60,DEVGLA2NE,5,16,0,first_order,-6.462348535570529e-27,0.026274919509887695,6,1.6200673798552982e-7,9.812669634537844e-8,53,56,64,0,0,0,826,881,0,826,0,0,0,0,0,0,0,0,0,
61,CERI651C,7,56,0,max_time,-219161.43746376038,30.000493049621582,8,0.0,12.215591195532566,39850,31,79666,0,0,0,637388,637418,0,637388,0,0,0,0,0,0,0,0,0,
62,EGGCRATENE,2,4,0,infeasible,0.0,0.016603946685791016,16,0.0,3.0802917620099333,651,664,1264,0,0,0,4331,4995,0,4331,0,0,0,0,0,0,0,0,0,
63,RECIPE,3,3,0,first_order,5.169878828456423e-26,0.0011260509490966797,4,4.362022374539749e-7,7.714695445349278e-7,19,24,15,0,0,0,84,107,0,84,0,0,0,0,0,0,0,0,0,
64,HATFLDFLNE,3,3,0,infeasible,-6.103515625e-5,0.2838590145111084,34,2.188494336119447e10,0.007756725880577197,5616,3154,8088,0,0,0,118137,121291,0,118137,0,0,0,0,0,0,0,0,0,
65,DENSCHNENE,3,3,0,first_order,0.0,0.0011000633239746094,4,8.470329472543003e-22,2.713389995847281e-5,21,27,17,0,0,0,101,127,0,101,0,0,0,0,0,0,0,0,0,
66,PRICE4NE,2,2,0,first_order,-5.169878828456423e-26,0.0011210441589355469,4,3.0530275562802056e-8,6.748945364237653e-7,21,21,22,0,0,0,99,119,0,99,0,0,0,0,0,0,0,0,0,
67,CHNRSBNE,50,98,0,first_order,0.0,0.03597903251647949,4,6.601241203555368e-11,1.1628228011475636e-5,59,61,59,0,0,0,2953,3013,0,2953,0,0,0,0,0,0,0,0,0,
68,BROWNBSNE,2,3,0,first_order,0.0,0.0013740062713623047,4,2.2204460492545482e-8,4.440892098502646e-16,28,32,25,0,0,0,225,256,0,225,0,0,0,0,0,0,0,0,0,
69,BYRDSPHR,3,2,0,first_order,-4.683294859603676,0.0015969276428222656,4,1.840173181774764e-7,3.189458227214346e-5,39,37,42,0,0,0,262,297,0,260,0,0,0,0,0,0,0,0,0,
70,RAT43,4,15,0,infeasible,0.0,0.5193870067596436,16,0.0,502.50205755741223,2153,2834,3277,0,0,0,24634,27468,0,24634,0,0,0,0,0,0,0,0,0,
71,LUKSAN21,100,100,0,first_order,-5.048709793414476e-29,0.03868222236633301,5,1.13545939467431e-10,2.1842920711206013e-8,41,47,36,0,0,0,2426,2472,0,2426,0,0,0,0,0,0,0,0,0,
72,HS50,5,3,0,first_order,1.8364139588849454e-18,0.0016520023345947266,7,1.081628836280058e-8,6.1575126023415305e-9,17,25,10,0,0,0,98,121,0,94,0,0,0,0,0,0,0,0,0,
73,METHANB8,31,31,0,first_order,1.3234889800848443e-23,6.484088182449341,7,5.550415192262899e-6,3.0774985262385136e-6,159,199,172,0,0,0,233702,233900,0,233702,0,0,0,0,0,0,0,0,0,
74,POWELLSQ,2,2,0,first_order,-1.232595164407831e-32,0.0012350082397460938,4,1.1556757326596851e-12,1.0683931459741989e-9,28,23,35,0,0,0,137,159,0,137,0,0,0,0,0,0,0,0,0,
75,ECKERLE4,3,35,0,infeasible,-0.0009765625,0.06065797805786133,27,38.572804243244356,0.038256878449861434,245,272,416,0,0,0,4241,4513,0,4241,0,0,0,0,0,0,0,0,0,
76,BT10,2,2,0,first_order,-0.9999988106443841,0.0016770362854003906,6,2.835256588504465e-10,8.409994207781057e-7,32,36,29,0,0,0,182,216,0,179,0,0,0,0,0,0,0,0,0,
77,BOXBOD,2,6,0,infeasible,8192.0,0.002727985382080078,16,0.0,98.85089782091005,19,36,3,0,0,0,9,45,0,9,0,0,0,0,0,0,0,0,0,
78,DANIWOOD,2,6,0,infeasible,-0.00390625,0.022012948989868164,25,0.002527524823760041,0.06570622807840266,154,177,242,0,0,0,3553,3730,0,3553,0,0,0,0,0,0,0,0,0,
79,OSCIPANE,10,10,0,max_eval,5.820766091346741e-11,10.191241979598999,6,0.0,0.9965552584318452,200001,113076,286930,0,0,0,3412264,3525339,0,3412264,0,0,0,0,0,0,0,0,0,
80,HS26,3,1,0,first_order,7.146658610593819e-10,0.0019218921661376953,5,9.217356659382976e-5,7.536717248957103e-5,47,47,48,0,0,0,348,393,0,346,0,0,0,0,0,0,0,0,0,
81,CERI651D,7,67,0,infeasible,8.0,0.43640685081481934,16,0.0,3.743998979673561,243,220,284,0,0,0,7928,8148,0,7928,0,0,0,0,0,0,0,0,0,
82,BT7,5,3,0,first_order,306.36508603268544,0.003492116928100586,8,8.880179250179424e-6,7.167869559900843e-5,73,72,102,0,0,0,687,757,0,684,0,0,0,0,0,0,0,0,0,
83,HS9,2,1,0,first_order,-0.4999999314616072,0.0009069442749023438,4,8.136524816495883e-5,4.463671210430675e-8,9,14,5,0,0,0,33,45,0,31,0,0,0,0,0,0,0,0,0,
84,HS100LNP,7,2,0,first_order,680.6300612823733,0.0023050308227539062,5,8.784164016469708e-6,3.2660566333594677e-6,42,38,47,0,0,0,370,406,0,367,0,0,0,0,0,0,0,0,0,
85,GENHS28,10,8,0,first_order,0.9271737337791948,0.0013010501861572266,5,5.682082314382133e-6,4.1844499960023056e-5,10,16,5,0,0,0,61,75,0,52,0,0,0,0,0,0,0,0,0,
86,MGH10,3,16,0,stalled,0.0,0.03482699394226074,16,0.0,35556.26808954943,232,166,299,0,0,0,4957,5123,0,4957,0,0,0,0,0,0,0,0,0,
87,BT5,3,2,0,first_order,961.7151715287735,0.001341104507446289,4,2.1117141237285065e-10,9.85662663811114e-7,28,28,30,0,0,0,192,218,0,189,0,0,0,0,0,0,0,0,0,
88,GROWTH,3,12,0,infeasible,0.0,0.030498027801513672,16,0.0,1.0020182553749695,171,126,218,0,0,0,3287,3413,0,3287,0,0,0,0,0,0,0,0,0,
89,POWELLBS,2,2,0,first_order,0.0,0.041686058044433594,14,6.244971899811587e-5,9.344716148347172e-5,1035,692,1441,0,0,0,16928,17619,0,16928,0,0,0,0,0,0,0,0,0,
90,HS61,3,2,0,first_order,-143.64613869859758,0.0015480518341064453,4,2.6702365526615342e-11,1.832758894328645e-6,38,38,40,0,0,0,260,296,0,258,0,0,0,0,0,0,0,0,0,
91,PRICE3NE,2,2,0,first_order,-9.860761315262648e-32,0.0014641284942626953,6,3.329054924428914e-9,4.1150972306983745e-10,24,28,21,0,0,0,115,142,0,115,0,0,0,0,0,0,0,0,0,
92,HS77,5,2,0,first_order,5.533357278428582,0.00419306755065918,6,2.513277267114112e-10,4.0521008427675475e-9,87,70,106,0,0,0,877,945,0,874,0,0,0,0,0,0,0,0,0,
93,INTEQNE,12,12,0,first_order,0.0,0.0010018348693847656,4,1.3798536631263992e-7,7.288541154116471e-6,9,14,5,0,0,0,27,40,0,27,0,0,0,0,0,0,0,0,0,
94,ENGVAL2NE,3,5,0,first_order,0.0,0.0033271312713623047,6,3.38664436067563e-8,2.9951350766356e-5,58,59,80,0,0,0,512,570,0,512,0,0,0,0,0,0,0,0,0,
95,HYDCAR20,99,99,0,max_time,-25.607609740396455,31.644098043441772,3,30326.50521404147,0.24524307367545012,77,58,96,0,0,0,290487,290544,0,290487,0,0,0,0,0,0,0,0,0,
96,HS39,4,2,0,first_order,-0.9999980336657244,0.002460956573486328,6,2.0839209396443918e-9,1.390412394737296e-6,64,64,89,0,0,0,530,592,0,527,0,0,0,0,0,0,0,0,0,
97,OSBORNE2,11,65,0,infeasible,0.0,0.4603240489959717,21,0.0007797894983746642,0.20034404481677942,246,270,409,0,0,0,7212,7482,0,7212,0,0,0,0,0,0,0,0,0,
98,ARGAUSS,3,15,0,infeasible,7.450580596923828e-9,0.03615093231201172,39,1.4371390668299244,0.00010620417927834853,380,427,671,0,0,0,4743,5170,0,4743,0,0,0,0,0,0,0,0,0,
99,CHNRSNBMNE,50,98,0,first_order,-6.310887241768095e-30,0.08333492279052734,6,1.2348484517730923e-9,3.0205162962955766e-9,85,84,88,0,0,0,5722,5805,0,5722,0,0,0,0,0,0,0,0,0,
100,MWRIGHT,5,3,0,first_order,24.978837756247607,0.0016460418701171875,5,5.282702330736651e-6,6.511093955224349e-6,28,27,30,0,0,0,197,222,0,193,0,0,0,0,0,0,0,0,0,
101,BEALENE,2,3,0,first_order,1.9721522630525295e-31,0.001277923583984375,4,2.7870503230476003e-8,5.1473698033222495e-9,18,19,18,0,0,0,88,106,0,88,0,0,0,0,0,0,0,0,0,
102,BT4,3,2,0,first_order,-45.51169681756156,0.0013668537139892578,5,2.4495111143118534e-7,7.102753000462699e-5,23,28,19,0,0,0,126,152,0,123,0,0,0,0,0,0,0,0,0,
103,TRIGON2NE,10,31,0,infeasible,0.0,0.030411958694458008,16,0.0,2.9963656744484277,252,263,458,0,0,0,3747,4010,0,3747,0,0,0,0,0,0,0,0,0,
104,BT2,3,1,0,first_order,0.03256813375948236,0.003523111343383789,6,1.118536205983705e-6,6.2119384089953655e-6,98,76,121,0,0,0,781,855,0,779,0,0,0,0,0,0,0,0,0,
105,YFITNE,3,17,0,first_order,6.617444900424222e-24,0.024444103240966797,8,1.0141534986276737e-5,1.0607149938914077e-6,251,167,344,0,0,0,2779,2945,0,2779,0,0,0,0,0,0,0,0,0,
106,DENSCHNCNE,2,2,0,first_order,1.2037062152420224e-35,0.0012500286102294922,5,2.204356004356227e-9,1.1734868984305367e-11,19,25,14,0,0,0,87,111,0,87,0,0,0,0,0,0,0,0,0,
107,HATFLDENE,3,21,0,infeasible,0.0,0.04514813423156738,31,28.592513071467696,0.0007155680915624732,112,134,120,0,0,0,4246,4380,0,4246,0,0,0,0,0,0,0,0,0,
108,WAYSEA2NE,2,2,0,first_order,0.0,0.0016949176788330078,6,9.804112788816794e-9,2.7760090283745633e-7,40,44,37,0,0,0,231,274,0,231,0,0,0,0,0,0,0,0,0,
109,HS46,5,2,0,first_order,1.1955639490174125e-14,0.002552032470703125,6,1.0293638006378508e-6,6.028168929149214e-7,45,53,45,0,0,0,445,496,0,442,0,0,0,0,0,0,0,0,0,
110,POWELLSE,4,4,0,first_order,6.200371674818772e-31,0.001096963882446289,4,3.927571046961419e-6,1.6907670750380615e-14,19,24,15,0,0,0,121,144,0,121,0,0,0,0,0,0,0,0,0,
111,HS49,5,2,0,first_order,1.513148386006545e-8,0.001611948013305664,6,5.457218121621e-6,1.6464618611147616e-6,23,30,17,0,0,0,177,205,0,174,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1,4,25,0,infeasible,-0.03125,0.060768842697143555,21,0.0020779993918919404,0.18536051981083798,406,356,593,0,0,0,7119,7475,0,7119,0,0,0,0,0,0,0,0,0,
113,MEYER3NE,3,16,0,infeasible,128.0,0.09606599807739258,16,0.0,9.377945146495154,861,617,1169,0,0,0,14188,14805,0,14188,0,0,0,0,0,0,0,0,0,
114,MISRA1D,2,14,0,infeasible,0.0,0.012271881103515625,19,0.0346221925724658,0.23752746216521128,49,70,34,0,0,0,2811,2881,0,2811,0,0,0,0,0,0,0,0,0,
115,LANCZOS2,6,24,0,first_order,-2.117582368135751e-22,0.16988086700439453,6,5.698651140657306e-10,5.9144446628129196e-5,800,631,973,0,0,0,10521,11151,0,10521,0,0,0,0,0,0,0,0,0,
116,HS78,5,3,0,first_order,-2.9197013902045863,0.0013430118560791016,4,2.6913661506443935e-9,9.590561043898375e-7,20,21,21,0,0,0,137,156,0,133,0,0,0,0,0,0,0,0,0,
117,BOOTH,2,2,0,first_order,2.2420775429197073e-44,0.0004508495330810547,2,1.831026719408895e-13,1.6011864169946884e-15,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
118,OSBORNE1,5,33,0,infeasible,3.0517578125e-5,0.18049311637878418,31,81769.97268112279,0.007392492609048154,731,716,1272,0,0,0,11329,12045,0,11329,0,0,0,0,0,0,0,0,0,
119,BA-L1,57,12,0,first_order,0.0,0.2995259761810303,6,1.037861049325858e-6,8.882997181152904e-11,62,51,88,0,0,0,3557,3607,0,3557,0,0,0,0,0,0,0,0,0,
120,ERRINROSNE,50,98,0,infeasible,-32.0,0.26169300079345703,16,0.0,6.316973477871108,277,288,482,0,0,0,28103,28391,0,28103,0,0,0,0,0,0,0,0,0,
121,ZANGWIL3,3,3,0,first_order,2.8698592549372254e-42,0.000476837158203125,2,3.1776437161565094e-12,1.7404671430534633e-14,4,7,2,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,
122,MGH10S,3,16,0,infeasible,0.0,0.0731508731842041,16,0.0,9.37794514649649,842,470,1215,0,0,0,9469,9939,0,9469,0,0,0,0,0,0,0,0,0,
123,DENSCHNFNE,2,2,0,first_order,0.0,0.001210927963256836,5,2.2320024293087557e-5,1.3899846115241302e-5,16,22,11,0,0,0,68,89,0,68,0,0,0,0,0,0,0,0,0,
124,HIMMELBC,2,2,0,first_order,1.504632769052528e-36,0.00104522705078125,4,5.137305076628085e-10,1.3229382827320666e-11,16,17,16,0,0,0,64,80,0,64,0,0,0,0,0,0,0,0,0,
125,LANCZOS3,6,24,0,infeasible,3.814697265625e-6,1.08980393409729,31,1827.9468143444135,0.0020848389094515573,3847,2562,5189,0,0,0,68509,71071,0,68509,0,0,0,0,0,0,0,0,0,
126,HYPCIR,2,2,0,first_order,0.0,0.0011441707611083984,5,8.594628506174237e-9,2.693825205293814e-8,20,22,19,0,0,0,82,103,0,82,0,0,0,0,0,0,0,0,0,
127,HEART6,6,6,0,first_order,4.930380657631324e-32,0.09972405433654785,6,1.1697399891409018e-7,2.806920956767624e-10,1539,1163,1923,0,0,0,18484,19646,0,18484,0,0,0,0,0,0,0,0,0,
128,BIGGS6NE,6,13,0,infeasible,0.0,0.06071186065673828,26,0.07025554701040632,0.07520405447536263,328,355,548,0,0,0,5671,6026,0,5671,0,0,0,0,0,0,0,0,0,
129,LANCZOS1,6,24,0,first_order,0.0,0.4002690315246582,9,6.425517413788416e-8,7.912803850750618e-7,1852,1391,2329,0,0,0,25130,26520,0,25130,0,0,0,0,0,0,0,0,0,
130,S316-322,2,1,0,first_order,334.3094804323175,0.0013020038604736328,6,1.2399570306623295e-8,2.7863693736973616e-5,20,27,14,0,0,0,68,93,0,67,0,0,0,0,0,0,0,0,0,
131,HIMMELBD,2,2,0,infeasible,0.0,0.005998849868774414,16,0.0,2.433631599327233,37,55,21,0,0,0,2093,2148,0,2093,0,0,0,0,0,0,0,0,0,
132,FLT,2,2,0,first_order,5.75307229261999e-29,0.0007979869842529297,3,1.0942261037008572e-5,1.833232992641414e-12,13,17,10,0,0,0,49,64,0,48,0,0,0,0,0,0,0,0,0,
133,FREURONE,2,2,0,infeasible,-32.0,0.005837917327880859,16,0.0,6.998875172428782,26,44,10,0,0,0,1694,1738,0,1694,0,0,0,0,0,0,0,0,0,
134,DANWOOD,2,6,0,infeasible,0.00390625,0.0335698127746582,26,0.360305810224064,0.0657062280784019,214,245,354,0,0,0,3712,3957,0,3712,0,0,0,0,0,0,0,0,0,
135,HYDCAR6,29,29,0,max_time,5.204170427930421e-18,30.017975091934204,7,3525.319441962121,0.0005541401404792902,1421,1128,1729,0,0,0,1028356,1029483,0,1028356,0,0,0,0,0,0,0,0,0,
136,VIBRBEAMNE,8,30,0,infeasible,0.0,0.31990504264831543,18,584113.1090563491,0.39553264261158333,216,232,332,0,0,0,6697,6929,0,6697,0,0,0,0,0,0,0,0,0,
137,HEART8,8,8,0,first_order,0.0,0.006345987319946289,4,9.47240461552315e-10,4.904445338396991e-8,113,102,125,0,0,0,1034,1135,0,1034,0,0,0,0,0,0,0,0,0,
