id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
16,BT9,4,2,0,first_order,-0.9999999844154087,0.003618955612182617,7,5.182467224150433e-8,1.1019974850070247e-8,92,93,142,0,0,0,823,914,0,820,0,0,0,0,0,0,0,0,0,
17,S308NE,2,3,0,infeasible,0.5,0.00933694839477539,16,0.0,0.8793173809796572,198,215,354,0,0,0,2654,2869,0,2654,0,0,0,0,0,0,0,0,0,
18,MGH17S,5,33,0,infeasible,-3.0517578125e-5,6.735274076461792,30,255.0974873344609,0.007392492609047792,17921,10931,25098,0,0,0,434682,445613,0,434682,0,0,0,0,0,0,0,0,0,
19,DENSCHNDNE,3,3,0,first_order,0.0,0.005259037017822266,10,1.4370714850749717e-9,1.7684046721013822e-7,146,127,172,0,0,0,1023,1149,0,1023,0,0,0,0,0,0,0,0,0,
20,CERI651B,7,66,0,infeasible,0.0,0.8474910259246826,16,0.0,9.792615242802023,453,537,513,0,0,0,15749,16286,0,15749,0,0,0,0,0,0,0,0,0,
21,THURBER,7,37,0,infeasible,0.0,0.07595705986022949,16,0.0,75.1179621639661,234,247,409,0,0,0,5383,5630,0,5383,0,0,0,0,0,0,0,0,0,
22,CERI651E,7,64,0,max_time,-1.0059074217907172e43,30.000307083129883,3,0.0,1.4183845894472466e20,27995,9,55981,0,0,0,503822,503830,0,503822,0,0,0,0,0,0,0,0,0,
23,BARDNE,3,15,0,infeasible,0.0,0.02173590660095215,25,0.016502386876175324,0.09063596033903418,292,322,515,0,0,0,4125,4447,0,4125,0,0,0,0,0,0,0,0,0,
24,GOTTFR,2,2,0,first_order,3.851859888774472e-34,0.0021550655364990234,6,7.183052195497035e-11,8.090914890468536e-11,57,50,66,0,0,0,425,474,0,425,0,0,0,0,0,0,0,0,0,
25,STREGNE,4,2,0,first_order,0.0,0.08503484725952148,5,1.3322676295501878e-12,1.9224498279436163e-14,3253,2705,3803,0,0,0,38572,41275,0,38571,0,0,0,0,0,0,0,0,0,
26,PENLT2NE,4,8,0,infeasible,-1.1641532182693481e-10,0.5294339656829834,34,9.27929851568289,9.683126517361414e-6,9174,13532,13881,0,0,0,121035,134567,0,121035,0,0,0,0,0,0,0,0,0,
27,HS42,4,2,0,first_order,13.857864212561948,0.0011010169982910156,5,3.6771943712237476e-9,1.567050002722723e-7,12,19,7,0,0,0,43,60,0,41,0,0,0,0,0,0,0,0,0,
28,HS27,3,1,0,first_order,0.040000000001223605,0.0027828216552734375,6,1.0591711327531438e-11,3.0590197041117143e-11,88,68,109,0,0,0,652,718,0,650,0,0,0,0,0,0,0,0,0,
29,DENSCHNBNE,2,3,0,first_order,0.0,0.001007080078125,4,4.831052016606985e-10,3.0164861927701828e-9,16,18,15,0,0,0,65,82,0,65,0,0,0,0,0,0,0,0,0,
30,DIXCHLNG,10,5,0,first_order,1837.8419214011783,0.016405105590820312,10,2.6376832956571853e-9,1.550374671188024e-7,118,98,153,0,0,0,1907,2003,0,1901,0,0,0,0,0,0,0,0,0,
31,VARDIMNE,10,12,0,first_order,0.0,0.002254009246826172,6,2.690676261459382e-8,5.371497187834237e-13,28,35,28,0,0,0,356,390,0,356,0,0,0,0,0,0,0,0,0,
32,HIMMELBE,3,3,0,first_order,5.048709793414476e-29,0.00115203857421875,5,2.494658326762005e-9,2.1628217436588948e-8,14,20,9,0,0,0,59,78,0,59,0,0,0,0,0,0,0,0,0,
33,CERI651A,7,61,0,infeasible,-256.0,1.1752488613128662,16,0.0,18.297925670501133,879,953,996,0,0,0,22974,23927,0,22974,0,0,0,0,0,0,0,0,0,
34,MISRA1C,2,14,0,infeasible,0.0625,0.021493911743164062,19,0.9858970642089853,0.20240266048319402,209,224,349,0,0,0,4428,4652,0,4428,0,0,0,0,0,0,0,0,0,
35,HATFLDG,25,25,0,first_order,0.0,0.009731054306030273,6,1.559910205936366e-12,1.6288837588952757e-12,41,39,45,0,0,0,994,1032,0,994,0,0,0,0,0,0,0,0,0,
36,BT11,5,3,0,first_order,0.824892252435709,0.0026547908782958984,7,1.7905889863484324e-7,2.500364241841513e-7,45,46,46,0,0,0,368,412,0,364,0,0,0,0,0,0,0,0,0,
37,MARATOS,2,1,0,first_order,-0.9999999961052048,0.0013699531555175781,6,1.4587474563406028e-9,7.789605405150724e-9,18,25,12,0,0,0,80,103,0,78,0,0,0,0,0,0,0,0,0,
38,JENSMPNE,2,10,0,infeasible,0.0,0.011872053146362305,16,0.0,11.151779335855549,27,45,11,0,0,0,1861,1906,0,1861,0,0,0,0,0,0,0,0,0,
39,MANCINONE,100,100,0,max_time,1.1005298776719916e-19,30.76399278640747,6,4.2177061305938055e-5,3.5122080710729237e-11,29,38,34,0,0,0,4530,4567,0,4530,0,0,0,0,0,0,0,0,0,
40,LSC1,3,6,0,infeasible,-8.0,0.006448984146118164,16,0.0,2.7770221891119196,43,55,33,0,0,0,1636,1691,0,1636,0,0,0,0,0,0,0,0,0,
41,CHWIRUT2,3,54,0,infeasible,-512.0,0.05179595947265625,16,0.0,22.650563556054532,194,198,348,0,0,0,2999,3197,0,2999,0,0,0,0,0,0,0,0,0,
42,BT6,5,2,0,first_order,5.150659823565631,0.0047550201416015625,5,2.7848455148230375e-9,3.3385873984337907e-9,83,72,97,0,0,0,849,919,0,846,0,0,0,0,0,0,0,0,0,
43,ORTHREGB,27,6,0,first_order,3.374446776020152e-20,0.021072864532470703,5,4.814076700243214e-7,1.689778171668463e-11,121,103,189,0,0,0,2334,2436,0,2334,0,0,0,0,0,0,0,0,0,
44,HS6,2,1,0,first_order,1.0258469915854547e-19,0.0027849674224853516,4,9.854884128043836e-10,7.099854038017384e-10,107,82,133,0,0,0,717,797,0,715,0,0,0,0,0,0,0,0,0,
45,HS28,3,1,0,first_order,1.0477058897466563e-31,0.0012869834899902344,6,2.6458521275230044e-13,1.1124434706744069e-13,13,20,7,0,0,0,44,62,0,42,0,0,0,0,0,0,0,0,0,
46,WATSONNE,12,31,0,first_order,0.0,1.066723108291626,8,1.6386606430478307e-11,3.487735884867824e-7,327,313,427,0,0,0,45049,45361,0,45049,0,0,0,0,0,0,0,0,0,
47,DEVGLA1NE,4,24,0,first_order,5.169878828456423e-26,0.012905120849609375,5,6.293689651889155e-8,4.6115915846077274e-7,34,34,35,0,0,0,385,418,0,385,0,0,0,0,0,0,0,0,0,
48,CUBENE,2,2,0,first_order,0.0,0.0023660659790039062,5,2.9292906211819226e-8,8.703811540935651e-11,58,60,75,0,0,0,489,548,0,489,0,0,0,0,0,0,0,0,0,
49,HS40,4,3,0,first_order,-0.24999990691827115,0.0015358924865722656,6,4.609391431407259e-14,1.2296747668624412e-7,20,27,15,0,0,0,138,163,0,134,0,0,0,0,0,0,0,0,0,
50,ELATVIDUNE,2,3,0,infeasible,0.0,0.008479833602905273,16,0.0,7.399399883925116,215,233,386,0,0,0,2745,2978,0,2745,0,0,0,0,0,0,0,0,0,
51,HATFLDF,3,3,0,first_order,-7.703719777548943e-34,0.0019788742065429688,6,7.698514146128382e-11,2.6951326038924114e-10,41,44,40,0,0,0,278,321,0,278,0,0,0,0,0,0,0,0,0,
52,MOREBVNE,10,10,0,first_order,7.52316384526264e-37,0.0012209415435791016,5,3.152825486551025e-13,9.529949114573542e-12,11,18,6,0,0,0,81,98,0,81,0,0,0,0,0,0,0,0,0,
53,KOWOSBNE,4,11,0,infeasible,-0.00048828125,0.030668973922729492,32,3394.234518986763,0.01754425680196575,419,457,751,0,0,0,5748,6205,0,5748,0,0,0,0,0,0,0,0,0,
54,COOLHANS,9,9,0,max_iter,7.974553675978398e-35,6.942933082580566,3001,0.11616474951833508,4.344136868865134e-14,101811,105162,196897,0,0,0,978472,1083633,0,978472,0,0,0,0,0,0,0,0,0,
55,HS8,2,2,0,first_order,-1.0,0.000965118408203125,4,2.837910788886513e-11,4.920750924698333e-13,16,18,15,0,0,0,66,83,0,66,0,0,0,0,0,0,0,0,0,
56,BT8,5,2,0,first_order,1.00000001435702,0.002093076705932617,6,1.7656587303349625e-10,1.6051636356488355e-8,45,53,62,0,0,0,378,429,0,375,0,0,0,0,0,0,0,0,0,
57,BT1,2,1,0,first_order,-1.0000571814869232,0.00115203857421875,4,2.3054744416608593e-13,5.746883111612533e-7,26,27,27,0,0,0,136,161,0,134,0,0,0,0,0,0,0,0,0,
58,LSC2,3,6,0,infeasible,0.0,0.010225057601928711,16,0.0,3.6515536811514506,106,107,106,0,0,0,3102,3209,0,3102,0,0,0,0,0,0,0,0,0,
59,MISRA1A,2,14,0,infeasible,0.0,0.02712392807006836,17,0.050568513581807195,0.3529183885042274,253,258,424,0,0,0,5023,5281,0,5023,0,0,0,0,0,0,0,0,0,
60,DEVGLA2NE,5,16,0,first_order,-6.462348535570529e-27,0.028400897979736328,6,1.6200673798552982e-7,9.812669634537844e-8,53,56,64,0,0,0,826,881,0,826,0,0,0,0,0,0,0,0,0,
61,CERI651C,7,56,0,max_time,-219161.43746376038,30.000573873519897,8,0.0,12.215591195532566,40413,31,80792,0,0,0,646396,646426,0,646396,0,0,0,0,0,0,0,0,0,
62,EGGCRATENE,2,4,0,infeasible,0.0,0.016069889068603516,16,0.0,3.0802917620099333,651,664,1264,0,0,0,4331,4995,0,4331,0,0,0,0,0,0,0,0,0,
63,RECIPE,3,3,0,first_order,5.169878828456423e-26,0.0011899471282958984,4,4.362022374539749e-7,7.714695445349278e-7,19,24,15,0,0,0,84,107,0,84,0,0,0,0,0,0,0,0,0,
64,HATFLDFLNE,3,3,0,infeasible,-6.103515625e-5,0.2923297882080078,34,2.188494336119447e10,0.007756725880577197,5616,3154,8088,0,0,0,118137,121291,0,118137,0,0,0,0,0,0,0,0,0,
65,DENSCHNENE,3,3,0,first_order,0.0,0.0013709068298339844,5,1.1102230246251564e-13,1.1102230246251565e-16,24,32,19,0,0,0,116,147,0,116,0,0,0,0,0,0,0,0,0,
66,PRICE4NE,2,2,0,first_order,-5.169878828456423e-26,0.0010838508605957031,4,3.0530275562802056e-8,6.748945364237653e-7,21,21,22,0,0,0,99,119,0,99,0,0,0,0,0,0,0,0,0,
67,CHNRSBNE,50,98,0,first_order,0.0,0.0970771312713623,5,6.560244989047651e-11,6.217248937900876e-16,62,66,61,0,0,0,8363,8428,0,8363,0,0,0,0,0,0,0,0,0,
68,BROWNBSNE,2,3,0,first_order,0.0,0.0013470649719238281,4,2.2204460492545482e-8,4.440892098502646e-16,28,32,25,0,0,0,225,256,0,225,0,0,0,0,0,0,0,0,0,
69,BYRDSPHR,3,2,0,first_order,-4.683300132658048,0.0018558502197265625,5,7.527422329355453e-12,2.43117529232307e-10,42,42,44,0,0,0,292,332,0,290,0,0,0,0,0,0,0,0,0,
70,RAT43,4,15,0,infeasible,0.0,0.54721999168396,16,0.0,502.50205755741223,2153,2834,3277,0,0,0,24634,27468,0,24634,0,0,0,0,0,0,0,0,0,
71,LUKSAN21,100,100,0,first_order,-5.048709793414476e-29,0.039092063903808594,5,1.13545939467431e-10,2.1842920711206013e-8,41,47,36,0,0,0,2426,2472,0,2426,0,0,0,0,0,0,0,0,0,
72,HS50,5,3,0,first_order,1.8364139588849454e-18,0.0015861988067626953,7,1.081628836280058e-8,6.1575126023415305e-9,17,25,10,0,0,0,98,121,0,94,0,0,0,0,0,0,0,0,0,
73,METHANB8,31,31,0,first_order,0.0,12.67310094833374,8,8.864210731317461e-7,5.354624275741194e-10,294,391,326,0,0,0,456505,456895,0,456505,0,0,0,0,0,0,0,0,0,
74,POWELLSQ,2,2,0,first_order,-1.232595164407831e-32,0.0012021064758300781,4,1.1556757326596851e-12,1.0683931459741989e-9,28,23,35,0,0,0,137,159,0,137,0,0,0,0,0,0,0,0,0,
75,ECKERLE4,3,35,0,infeasible,-0.0009765625,0.06150484085083008,27,38.572804243244356,0.038256878449861434,245,272,416,0,0,0,4241,4513,0,4241,0,0,0,0,0,0,0,0,0,
76,BT10,2,2,0,first_order,-0.9999988106443841,0.0015420913696289062,6,2.835256588504465e-10,8.409994207781057e-7,32,36,29,0,0,0,182,216,0,179,0,0,0,0,0,0,0,0,0,
77,BOXBOD,2,6,0,infeasible,8192.0,0.002791881561279297,16,0.0,98.85089782091005,19,36,3,0,0,0,9,45,0,9,0,0,0,0,0,0,0,0,0,
78,DANIWOOD,2,6,0,infeasible,-0.00390625,0.021831035614013672,25,0.002527524823760041,0.06570622807840266,154,177,242,0,0,0,3553,3730,0,3553,0,0,0,0,0,0,0,0,0,
79,OSCIPANE,10,10,0,max_eval,5.820766091346741e-11,10.52996301651001,6,0.0,0.9965552584318452,200001,113076,286930,0,0,0,3412264,3525339,0,3412264,0,0,0,0,0,0,0,0,0,
80,HS26,3,1,0,first_order,2.076354091647406e-13,0.002351999282836914,6,4.0470600363180556e-7,1.861813689885139e-7,54,51,58,0,0,0,405,454,0,403,0,0,0,0,0,0,0,0,0,
81,CERI651D,7,67,0,infeasible,8.0,0.4320700168609619,16,0.0,3.743998979673561,243,220,284,0,0,0,7928,8148,0,7928,0,0,0,0,0,0,0,0,0,
82,BT7,5,3,0,first_order,306.49852819705336,0.035043954849243164,9,1.3689833922168186e-9,7.818791633540287e-7,95,96,142,0,0,0,998,1092,0,995,0,0,0,0,0,0,0,0,0,
83,HS9,2,1,0,first_order,-0.5000000169514652,0.001332998275756836,6,7.572303348457605e-12,5.179986057868291e-7,12,19,6,0,0,0,42,59,0,40,0,0,0,0,0,0,0,0,0,
84,HS100LNP,7,2,0,first_order,680.630057374547,0.004478931427001953,6,8.515715960209418e-9,1.210208968753167e-10,63,60,86,0,0,0,1064,1122,0,1061,0,0,0,0,0,0,0,0,0,
85,GENHS28,10,8,0,first_order,0.9271736943245915,0.0014979839324951172,6,9.451313185089597e-12,1.6846995321285646e-8,12,19,6,0,0,0,80,97,0,71,0,0,0,0,0,0,0,0,0,
86,MGH10,3,16,0,stalled,0.0,0.03519701957702637,16,0.0,35556.26808954943,232,166,299,0,0,0,4957,5123,0,4957,0,0,0,0,0,0,0,0,0,
87,BT5,3,2,0,first_order,961.7151715287735,0.0013630390167236328,4,2.1117141237285065e-10,9.85662663811114e-7,28,28,30,0,0,0,192,218,0,189,0,0,0,0,0,0,0,0,0,
88,GROWTH,3,12,0,infeasible,0.0,0.030206918716430664,16,0.0,1.0020182553749695,171,126,218,0,0,0,3287,3413,0,3287,0,0,0,0,0,0,0,0,0,
89,POWELLBS,2,2,0,max_iter,-3.009265538105056e-36,1.3562560081481934,3001,0.004944131291507116,1.2500851048757866e-16,4805,7409,2852,0,0,0,512511,519919,0,512511,0,0,0,0,0,0,0,0,0,
90,HS61,3,2,0,first_order,-143.64614219740554,0.0016589164733886719,5,8.350795440378937e-10,1.9203630100965242e-10,40,41,41,0,0,0,271,310,0,269,0,0,0,0,0,0,0,0,0,
91,PRICE3NE,2,2,0,first_order,-9.860761315262648e-32,0.0014050006866455078,6,3.329054924428914e-9,4.1150972306983745e-10,24,28,21,0,0,0,115,142,0,115,0,0,0,0,0,0,0,0,0,
92,HS77,5,2,0,first_order,5.533357278428582,0.003932952880859375,6,2.513277267114112e-10,4.0521008427675475e-9,87,70,106,0,0,0,877,945,0,874,0,0,0,0,0,0,0,0,0,
93,INTEQNE,12,12,0,first_order,-1.232595164407831e-32,0.0012118816375732422,5,9.784461500898735e-10,1.1033945651222215e-9,11,17,6,0,0,0,36,52,0,36,0,0,0,0,0,0,0,0,0,
94,ENGVAL2NE,3,5,0,first_order,0.0,0.003055095672607422,8,1.9039849778107823e-9,2.1757606667229444e-8,64,69,84,0,0,0,568,636,0,568,0,0,0,0,0,0,0,0,0,
95,HYDCAR20,99,99,0,max_time,-25.607609740396455,30.916059017181396,3,30326.50521404147,0.24524307367545012,77,58,96,0,0,0,290487,290544,0,290487,0,0,0,0,0,0,0,0,0,
96,HS39,4,2,0,first_order,-0.9999999844154087,0.0034439563751220703,7,5.182467224150433e-8,1.1019974850070247e-8,92,93,142,0,0,0,823,914,0,820,0,0,0,0,0,0,0,0,0,
97,OSBORNE2,11,65,0,infeasible,0.0,0.45061302185058594,21,0.0007797894983746642,0.20034404481677942,246,270,409,0,0,0,7212,7482,0,7212,0,0,0,0,0,0,0,0,0,
98,ARGAUSS,3,15,0,infeasible,7.450580596923828e-9,0.035614013671875,39,1.4371390668299244,0.00010620417927834853,380,427,671,0,0,0,4743,5170,0,4743,0,0,0,0,0,0,0,0,0,
99,CHNRSNBMNE,50,98,0,first_order,-6.310887241768095e-30,0.05434918403625488,6,1.2348484517730923e-9,3.0205162962955766e-9,85,84,88,0,0,0,5722,5805,0,5722,0,0,0,0,0,0,0,0,0,
100,MWRIGHT,5,3,0,first_order,24.97880958313025,0.0027649402618408203,6,5.767263908468425e-8,2.0341483761280376e-8,52,52,75,0,0,0,617,667,0,613,0,0,0,0,0,0,0,0,0,
101,BEALENE,2,3,0,first_order,1.9721522630525295e-31,0.0011119842529296875,4,2.7870503230476003e-8,5.1473698033222495e-9,18,19,18,0,0,0,88,106,0,88,0,0,0,0,0,0,0,0,0,
102,BT4,3,2,0,first_order,-45.51055098879813,0.0021390914916992188,7,3.235886833266275e-10,1.5674020742941914e-8,36,45,38,0,0,0,378,421,0,375,0,0,0,0,0,0,0,0,0,
103,TRIGON2NE,10,31,0,infeasible,0.0,0.030000925064086914,16,0.0,2.9963656744484277,252,263,458,0,0,0,3747,4010,0,3747,0,0,0,0,0,0,0,0,0,
104,BT2,3,1,0,first_order,0.032568200393151336,0.0038869380950927734,7,1.3598653143660185e-9,8.057554623519536e-12,105,85,131,0,0,0,1024,1107,0,1022,0,0,0,0,0,0,0,0,0,
105,YFITNE,3,17,0,first_order,1.9852334701272664e-23,0.025825023651123047,9,2.3142354469359712e-7,8.166835699794676e-7,254,172,346,0,0,0,2990,3161,0,2990,0,0,0,0,0,0,0,0,0,
106,DENSCHNCNE,2,2,0,first_order,1.2037062152420224e-35,0.0012209415435791016,5,2.204356004356227e-9,1.1734868984305367e-11,19,25,14,0,0,0,87,111,0,87,0,0,0,0,0,0,0,0,0,
107,HATFLDENE,3,21,0,infeasible,0.0,0.04532885551452637,31,28.592513071467696,0.0007155680915624732,112,134,120,0,0,0,4246,4380,0,4246,0,0,0,0,0,0,0,0,0,
108,WAYSEA2NE,2,2,0,first_order,0.0,0.0016939640045166016,6,9.804112788816794e-9,2.7760090283745633e-7,40,44,37,0,0,0,231,274,0,231,0,0,0,0,0,0,0,0,0,
109,HS46,5,2,0,first_order,1.2407475974312095e-17,0.002969026565551758,7,4.943812008960654e-12,2.248857376285573e-9,53,58,57,0,0,0,535,591,0,532,0,0,0,0,0,0,0,0,0,
110,POWELLSE,4,4,0,first_order,7.174648137343064e-43,0.0013620853424072266,5,9.744460331364035e-16,3.4683125169105774e-15,21,28,16,0,0,0,132,159,0,132,0,0,0,0,0,0,0,0,0,
111,HS49,5,2,0,first_order,3.507205626252259e-14,0.0024089813232421875,7,3.2291220645563845e-10,1.2560739669470201e-15,32,42,25,0,0,0,464,504,0,461,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1,4,25,0,infeasible,-0.03125,0.06088399887084961,21,0.0020779993918919404,0.18536051981083798,406,356,593,0,0,0,7119,7475,0,7119,0,0,0,0,0,0,0,0,0,
113,MEYER3NE,3,16,0,infeasible,128.0,0.0973811149597168,16,0.0,9.377945146495154,861,617,1169,0,0,0,14188,14805,0,14188,0,0,0,0,0,0,0,0,0,
114,MISRA1D,2,14,0,infeasible,0.0,0.012852907180786133,19,0.0346221925724658,0.23752746216521128,49,70,34,0,0,0,2811,2881,0,2811,0,0,0,0,0,0,0,0,0,
115,LANCZOS2,6,24,0,infeasible,-1.4551915228366852e-11,0.3162081241607666,34,2.12978029442819,4.722227030035552e-6,1104,966,1422,0,0,0,19962,20928,0,19962,0,0,0,0,0,0,0,0,0,
116,HS78,5,3,0,first_order,-2.9197013902045863,0.0016088485717773438,4,2.6913661506443935e-9,9.590561043898375e-7,20,21,21,0,0,0,137,156,0,133,0,0,0,0,0,0,0,0,0,
117,BOOTH,2,2,0,first_order,2.2420775429197073e-44,0.0006139278411865234,2,1.831026719408895e-13,1.6011864169946884e-15,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
118,OSBORNE1,5,33,0,infeasible,3.0517578125e-5,0.1792900562286377,31,81769.97268112279,0.007392492609048154,731,716,1272,0,0,0,11329,12045,0,11329,0,0,0,0,0,0,0,0,0,
119,BA-L1,57,12,0,first_order,-6.018531076210112e-36,17.77310609817505,133,8.185927197984296e-7,8.423720127613642e-12,6470,5937,12578,0,0,0,207912,213848,0,207912,0,0,0,0,0,0,0,0,0,
120,ERRINROSNE,50,98,0,infeasible,-32.0,0.25426793098449707,16,0.0,6.316973477871108,277,288,482,0,0,0,28103,28391,0,28103,0,0,0,0,0,0,0,0,0,
121,ZANGWIL3,3,3,0,first_order,2.8698592549372254e-42,0.0004990100860595703,2,3.1776437161565094e-12,1.7404671430534633e-14,4,7,2,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,
122,MGH10S,3,16,0,infeasible,0.0,0.0706491470336914,16,0.0,9.37794514649649,842,470,1215,0,0,0,9469,9939,0,9469,0,0,0,0,0,0,0,0,0,
123,DENSCHNFNE,2,2,0,first_order,0.0,0.0013921260833740234,6,5.0556738985542905e-12,1.8144508922165687e-9,19,27,13,0,0,0,91,117,0,91,0,0,0,0,0,0,0,0,0,
124,HIMMELBC,2,2,0,first_order,1.504632769052528e-36,0.0009629726409912109,4,5.137305076628085e-10,1.3229382827320666e-11,16,17,16,0,0,0,64,80,0,64,0,0,0,0,0,0,0,0,0,
125,LANCZOS3,6,24,0,infeasible,3.814697265625e-6,1.0754151344299316,31,1827.9468143444135,0.0020848389094515573,3847,2562,5189,0,0,0,68509,71071,0,68509,0,0,0,0,0,0,0,0,0,
126,HYPCIR,2,2,0,first_order,0.0,0.0011849403381347656,5,8.594628506174237e-9,2.693825205293814e-8,20,22,19,0,0,0,82,103,0,82,0,0,0,0,0,0,0,0,0,
127,HEART6,6,6,0,first_order,4.930380657631324e-32,0.09682989120483398,6,1.1697399891409018e-7,2.806920956767624e-10,1539,1163,1923,0,0,0,18484,19646,0,18484,0,0,0,0,0,0,0,0,0,
128,BIGGS6NE,6,13,0,infeasible,0.0,0.05762791633605957,26,0.07025554701040632,0.07520405447536263,328,355,548,0,0,0,5671,6026,0,5671,0,0,0,0,0,0,0,0,0,
129,LANCZOS1,6,24,0,first_order,0.0,0.39960408210754395,9,6.425517413788416e-8,7.912803850750618e-7,1852,1391,2329,0,0,0,25130,26520,0,25130,0,0,0,0,0,0,0,0,0,
130,S316-322,2,1,0,first_order,334.3145040085391,0.0016520023345947266,7,8.541302975239736e-14,3.8854287698342205e-7,23,32,16,0,0,0,88,118,0,87,0,0,0,0,0,0,0,0,0,
131,HIMMELBD,2,2,0,infeasible,0.0,0.006611824035644531,16,0.0,2.433631599327233,37,55,21,0,0,0,2093,2148,0,2093,0,0,0,0,0,0,0,0,0,
132,FLT,2,2,0,first_order,-4.672254169494894e-48,0.0009889602661132812,4,4.46824703030531e-12,3.0568788557922585e-25,15,20,11,0,0,0,54,72,0,53,0,0,0,0,0,0,0,0,0,
133,FREURONE,2,2,0,infeasible,-32.0,0.005208015441894531,16,0.0,6.998875172428782,26,44,10,0,0,0,1694,1738,0,1694,0,0,0,0,0,0,0,0,0,
134,DANWOOD,2,6,0,infeasible,0.00390625,0.03292393684387207,26,0.360305810224064,0.0657062280784019,214,245,354,0,0,0,3712,3957,0,3712,0,0,0,0,0,0,0,0,0,
135,HYDCAR6,29,29,0,max_time,-1.734723475976807e-18,30.017050981521606,7,10.87603387276687,0.000427167061669965,1425,1132,1733,0,0,0,1034878,1036009,0,1034878,0,0,0,0,0,0,0,0,0,
136,VIBRBEAMNE,8,30,0,infeasible,0.0,0.31979799270629883,18,584113.1090563491,0.39553264261158333,216,232,332,0,0,0,6697,6929,0,6697,0,0,0,0,0,0,0,0,0,
