id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
107,HATFLDENE,3,21,0,infeasible,0.0,0.04379987716674805,31,28.592513071467696,0.0007155680915624732,112,134,120,0,0,0,4246,4380,0,4246,0,0,0,0,0,0,0,0,0,
108,WAYSEA2NE,2,2,0,first_order,0.0,0.0017628669738769531,6,9.804112788816794e-9,2.7760090283745633e-7,40,44,37,0,0,0,231,274,0,231,0,0,0,0,0,0,0,0,0,
109,HS46,5,2,0,first_order,1.1955639490174125e-14,0.00257110595703125,6,1.0293638006378508e-6,6.028168929149214e-7,45,53,45,0,0,0,445,496,0,442,0,0,0,0,0,0,0,0,0,
110,POWELLSE,4,4,0,first_order,6.200371674818772e-31,0.0011148452758789062,4,3.927571046961419e-6,1.6907670750380615e-14,19,24,15,0,0,0,121,144,0,121,0,0,0,0,0,0,0,0,0,
111,HS49,5,2,0,first_order,1.513148386006545e-8,0.0016219615936279297,6,5.457218121621e-6,1.6464618611147616e-6,23,30,17,0,0,0,177,205,0,174,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1,4,25,0,infeasible,-0.03125,0.061267852783203125,21,0.0020779993918919404,0.18536051981083798,406,356,593,0,0,0,7119,7475,0,7119,0,0,0,0,0,0,0,0,0,
113,MEYER3NE,3,16,0,infeasible,128.0,0.0996098518371582,16,0.0,9.377945146495154,861,617,1169,0,0,0,14188,14805,0,14188,0,0,0,0,0,0,0,0,0,
114,MISRA1D,2,14,0,infeasible,0.0,0.012537002563476562,19,0.0346221925724658,0.23752746216521128,49,70,34,0,0,0,2811,2881,0,2811,0,0,0,0,0,0,0,0,0,
115,LANCZOS2,6,24,0,first_order,0.0,0.18360686302185059,7,3.6160191498962e-7,8.248339164855909e-6,861,688,1038,0,0,0,11348,12035,0,11348,0,0,0,0,0,0,0,0,0,
116,HS78,5,3,0,first_order,-2.9197013902045863,0.0012891292572021484,4,2.6913661506443935e-9,9.590561043898375e-7,20,21,21,0,0,0,137,156,0,133,0,0,0,0,0,0,0,0,0,
117,BOOTH,2,2,0,first_order,2.2420775429197073e-44,0.00047206878662109375,2,1.831026719408895e-13,1.6011864169946884e-15,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
118,OSBORNE1,5,33,0,infeasible,3.0517578125e-5,0.20771002769470215,31,81769.97268112279,0.007392492609048154,731,716,1272,0,0,0,11329,12045,0,11329,0,0,0,0,0,0,0,0,0,
119,BA-L1,57,12,0,first_order,0.0,0.3013119697570801,6,1.037861049325858e-6,8.882997181152904e-11,62,51,88,0,0,0,3557,3607,0,3557,0,0,0,0,0,0,0,0,0,
120,ERRINROSNE,50,98,0,infeasible,-32.0,0.25789523124694824,16,0.0,6.316973477871108,277,288,482,0,0,0,28103,28391,0,28103,0,0,0,0,0,0,0,0,0,
121,ZANGWIL3,3,3,0,first_order,2.8698592549372254e-42,0.0004620552062988281,2,3.1776437161565094e-12,1.7404671430534633e-14,4,7,2,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,
122,MGH10S,3,16,0,infeasible,0.0,0.07033705711364746,16,0.0,9.37794514649649,842,470,1215,0,0,0,9469,9939,0,9469,0,0,0,0,0,0,0,0,0,
123,DENSCHNFNE,2,2,0,first_order,0.0,0.0014319419860839844,6,5.0556738985542905e-12,1.8144508922165687e-9,19,27,13,0,0,0,91,117,0,91,0,0,0,0,0,0,0,0,0,
124,HIMMELBC,2,2,0,first_order,1.504632769052528e-36,0.0009829998016357422,4,5.137305076628085e-10,1.3229382827320666e-11,16,17,16,0,0,0,64,80,0,64,0,0,0,0,0,0,0,0,0,
125,LANCZOS3,6,24,0,infeasible,3.814697265625e-6,1.0697031021118164,31,1827.9468143444135,0.0020848389094515573,3847,2562,5189,0,0,0,68509,71071,0,68509,0,0,0,0,0,0,0,0,0,
126,HYPCIR,2,2,0,first_order,0.0,0.0012638568878173828,5,8.594628506174237e-9,2.693825205293814e-8,20,22,19,0,0,0,82,103,0,82,0,0,0,0,0,0,0,0,0,
127,HEART6,6,6,0,first_order,4.930380657631324e-32,0.12631702423095703,6,1.1697399891409018e-7,2.806920956767624e-10,1539,1163,1923,0,0,0,18484,19646,0,18484,0,0,0,0,0,0,0,0,0,
128,BIGGS6NE,6,13,0,infeasible,0.0,0.0597081184387207,26,0.07025554701040632,0.07520405447536263,328,355,548,0,0,0,5671,6026,0,5671,0,0,0,0,0,0,0,0,0,
129,LANCZOS1,6,24,0,first_order,0.0,0.39731383323669434,9,6.425517413788416e-8,7.912803850750618e-7,1852,1391,2329,0,0,0,25130,26520,0,25130,0,0,0,0,0,0,0,0,0,
130,S316-322,2,1,0,first_order,334.3145040085391,0.0015938282012939453,7,8.541302975239736e-14,3.8854287698342205e-7,23,32,16,0,0,0,88,118,0,87,0,0,0,0,0,0,0,0,0,
131,HIMMELBD,2,2,0,infeasible,0.0,0.0055789947509765625,16,0.0,2.433631599327233,37,55,21,0,0,0,2093,2148,0,2093,0,0,0,0,0,0,0,0,0,
132,FLT,2,2,0,first_order,-4.672254169494894e-48,0.0009667873382568359,4,4.46824703030531e-12,3.0568788557922585e-25,15,20,11,0,0,0,54,72,0,53,0,0,0,0,0,0,0,0,0,
133,FREURONE,2,2,0,infeasible,-32.0,0.0049610137939453125,16,0.0,6.998875172428782,26,44,10,0,0,0,1694,1738,0,1694,0,0,0,0,0,0,0,0,0,
134,DANWOOD,2,6,0,infeasible,0.00390625,0.03938412666320801,26,0.360305810224064,0.0657062280784019,214,245,354,0,0,0,3712,3957,0,3712,0,0,0,0,0,0,0,0,0,
135,HYDCAR6,29,29,0,max_time,3.469446951953614e-18,30.0343599319458,7,50.55774640147211,0.0005150406878379349,1422,1129,1730,0,0,0,1029720,1030848,0,1029720,0,0,0,0,0,0,0,0,0,
136,VIBRBEAMNE,8,30,0,infeasible,0.0,0.32238006591796875,18,584113.1090563491,0.39553264261158333,216,232,332,0,0,0,6697,6929,0,6697,0,0,0,0,0,0,0,0,0,
137,HEART8,8,8,0,first_order,0.0,0.006426095962524414,4,9.47240461552315e-10,4.904445338396991e-8,113,102,125,0,0,0,1034,1135,0,1034,0,0,0,0,0,0,0,0,0,
138,VANDANIUMS,22,10,0,infeasible,4.0,0.07205390930175781,16,0.0,2.660766009848816,73,89,58,0,0,0,2823,2912,0,2823,0,0,0,0,0,0,0,0,0,
139,HELIXNE,3,3,0,first_order,-6.617444900424222e-24,0.0011110305786132812,4,4.42531707059665e-8,9.146966569803612e-6,21,21,22,0,0,0,103,123,0,103,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.0015671253204345703,5,2.482534153247273e-11,2.220446049250313e-15,37,39,38,0,0,0,219,257,0,219,0,0,0,0,0,0,0,0,0,
141,CLUSTER,2,2,0,first_order,-1.5407439555097887e-33,0.003422975540161133,11,5.242378227453282e-10,1.3181653423632844e-11,65,69,76,0,0,0,487,555,0,487,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,infeasible,8.0,0.019789934158325195,16,0.0,2.8384014750932107,295,299,538,0,0,0,3632,3931,0,3632,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,1.9721522630525295e-31,16.00688910484314,7,2.1705202913983666e-6,4.5874418476902655e-10,431,490,494,0,0,0,584709,585198,0,584709,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,3.3561372950969046e-11,0.0012900829315185547,6,4.920142198191072e-14,3.4902529495029683e-6,13,20,7,0,0,0,55,73,0,51,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,0.0,0.10257196426391602,5,1.2404818827839057e-9,1.0487841547215127e-13,23,27,22,0,0,0,8632,8658,0,8632,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.456000602567323,0.0013420581817626953,5,7.807092805951856e-7,4.184544872776271e-7,20,25,16,0,0,0,118,141,0,114,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.188118844021682,0.0020630359649658203,5,6.0500683265404125e-6,6.456940772070859e-7,46,48,45,0,0,0,409,455,0,405,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,infeasible,-5.960464477539063e-8,0.029645919799804688,32,10.091827079804645,0.00025719863760614143,155,183,210,0,0,0,4512,4695,0,4512,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.0004658699035644531,2,8.881784197001252e-14,8.881784197001252e-16,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.76109578725641,0.010109901428222656,5,3.992455851900323e-13,5.609055059108651e-7,28,35,24,0,0,0,455,488,0,451,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.326645694377567,0.0019600391387939453,6,1.0977532478578178e-12,2.1014994166609198e-7,12,19,6,0,0,0,51,68,0,47,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,infeasible,0.0,0.018897056579589844,18,12223.288990736008,0.27470835723253095,231,243,382,0,0,0,4183,4426,0,4183,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,6.310887241768095e-30,0.0013179779052734375,4,1.7983355535676915e-19,2.157112403836388e-8,35,36,36,0,0,0,182,217,0,182,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,-2.0679515313825692e-25,0.0014870166778564453,5,7.212626438860844e-8,1.7744932393126452e-6,18,23,14,0,0,0,78,100,0,78,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,infeasible,2.097152e6,0.018699169158935547,16,0.0,1784.857834089661,331,336,590,0,0,0,4707,5043,0,4707,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,infeasible,-0.000244140625,0.0366971492767334,31,5979.030516388028,0.01753583770024228,505,532,809,0,0,0,7202,7734,0,7202,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,infeasible,32.0,0.3441340923309326,16,0.0,6.142467167004822,341,347,577,0,0,0,38075,38422,0,38075,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,infeasible,0.0,0.012009859085083008,16,0.0,6.118124442936436,45,62,52,0,0,0,1951,2013,0,1951,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,-0.026717030147874264,0.0027740001678466797,7,5.513043662823849e-11,4.030908931626964e-6,52,55,51,0,0,0,408,461,0,404,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,infeasible,-1.0,0.016534805297851562,16,0.0,1.0516825641250582,46,35,44,0,0,0,614,649,0,614,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.092998444298374,0.0013289451599121094,5,1.1598836914330796e-10,3.715718682878774e-6,10,16,5,0,0,0,42,56,0,38,0,0,0,0,0,0,0,0,0,
